trial0000001, 000450, CZIP, 278, 2, 139.000000, GVWY, 313, 2, 156.500000, ZIP, 2496, 20, 124.800000, 34, 38, 
trial0000002, 000450, CZIP, 215, 2, 107.500000, GVWY, 352, 2, 176.000000, ZIP, 2318, 20, 115.900000, 55, 95, 
trial0000003, 000450, CZIP, 302, 2, 151.000000, GVWY, 300, 2, 150.000000, ZIP, 2588, 20, 129.400000, 57, 62, 
trial0000004, 000450, CZIP, 211, 2, 105.500000, GVWY, 312, 2, 156.000000, ZIP, 2595, 20, 129.750000, 72, 101, 
trial0000005, 000450, CZIP, 248, 2, 124.000000, GVWY, 290, 2, 145.000000, ZIP, 2618, 20, 130.900000, 39, 42, 
trial0000006, 000450, CZIP, 282, 2, 141.000000, GVWY, 269, 2, 134.500000, ZIP, 2738, 20, 136.900000, 59, 85, 
trial0000007, 000450, CZIP, 294, 2, 147.000000, GVWY, 307, 2, 153.500000, ZIP, 2560, 20, 128.000000, 52, 88, 
trial0000008, 000450, CZIP, 305, 2, 152.500000, GVWY, 294, 2, 147.000000, ZIP, 2528, 20, 126.400000, 45, 95, 
trial0000009, 000450, CZIP, 244, 2, 122.000000, GVWY, 350, 2, 175.000000, ZIP, 2737, 20, 136.850000, 52, 55, 
trial0000010, 000450, CZIP, 281, 2, 140.500000, GVWY, 311, 2, 155.500000, ZIP, 2630, 20, 131.500000, 60, 79, 
trial0000011, 000450, CZIP, 277, 2, 138.500000, GVWY, 308, 2, 154.000000, ZIP, 2545, 20, 127.250000, 42, 49, 
trial0000012, 000450, CZIP, 246, 2, 123.000000, GVWY, 331, 2, 165.500000, ZIP, 2640, 20, 132.000000, 47, 143, 
trial0000013, 000450, CZIP, 274, 2, 137.000000, GVWY, 263, 2, 131.500000, ZIP, 2678, 20, 133.900000, 47, 85, 
trial0000014, 000450, CZIP, 302, 2, 151.000000, GVWY, 301, 2, 150.500000, ZIP, 2457, 20, 122.850000, 50, 91, 
trial0000015, 000450, CZIP, 272, 2, 136.000000, GVWY, 330, 2, 165.000000, ZIP, 2493, 20, 124.650000, 49, 68, 
trial0000016, 000450, CZIP, 260, 2, 130.000000, GVWY, 268, 2, 134.000000, ZIP, 2778, 20, 138.900000, 63, 81, 
trial0000017, 000450, CZIP, 247, 2, 123.500000, GVWY, 327, 2, 163.500000, ZIP, 2412, 20, 120.600000, 56, 96, 
trial0000018, 000450, CZIP, 269, 2, 134.500000, GVWY, 386, 2, 193.000000, ZIP, 2389, 20, 119.450000, 50, 188, 
trial0000019, 000450, CZIP, 238, 2, 119.000000, GVWY, 340, 2, 170.000000, ZIP, 2651, 20, 132.550000, 61, 89, 
trial0000020, 000450, CZIP, 275, 2, 137.500000, GVWY, 283, 2, 141.500000, ZIP, 2484, 20, 124.200000, 51, 65, 
trial0000021, 000450, CZIP, 275, 2, 137.500000, GVWY, 298, 2, 149.000000, ZIP, 2618, 20, 130.900000, 45, 87, 
trial0000022, 000450, CZIP, 215, 2, 107.500000, GVWY, 284, 2, 142.000000, ZIP, 2779, 20, 138.950000, 56, 57, 
