14.75, 90
15.5625, 90
18.1875, 91
24.0625, 91
24.8125, 91
25.1875, 91
28.5, 112
32.8125, 92
38.125, 93
41.6875, 93
44.0, 93
53.8125, 94
55.0625, 94
58.9375, 94
64.6875, 95
71.625, 96
74.5625, 96
78.375, 97
85.75, 98
85.8125, 98
86.875, 100
92.625, 100
95.75, 101
100.0625, 101
106.25, 123
108.0, 104
113.125, 104
120.6875, 104
124.375, 104
125.1875, 106
125.6875, 106
126.0625, 127
133.6875, 127
135.4375, 127
144.5625, 127
152.5, 107
152.625, 107
154.25, 127
155.0625, 107
173.625, 125
174.0625, 125
174.625, 125
176.25, 120
185.0625, 97
186.5, 96
188.25, 98
196.375, 93
207.5625, 90
208.625, 90
211.0, 91
219.4375, 90
224.0625, 90
227.4375, 91
235.8125, 92
236.5625, 95
241.125, 99
241.1875, 99
247.125, 104
254.0, 106
254.8125, 107
258.9375, 107
261.3125, 112
269.5, 114
271.75, 115
274.875, 116
275.8125, 126
282.9375, 126
285.125, 124
287.75, 126
295.9375, 116
301.5, 109
304.25, 106
306.5, 113
309.4375, 98
319.1875, 92
327.0625, 90
328.9375, 90
331.6875, 94
334.75, 94
345.125, 102
350.3125, 101
352.9375, 106
356.4375, 110
359.9375, 118
362.4375, 122
373.625, 126
379.1875, 137
387.0, 122
390.5, 108
391.4375, 105
392.5, 111
393.9375, 120
395.75, 122
396.375, 105
398.25, 114
405.4375, 93
413.8125, 91
417.5625, 91
418.6875, 109
422.0, 138
425.25, 143
429.6875, 128
433.4375, 130
441.6875, 135
