trial0000001, 000450, CZIP, 69, 2, 34.500000, GVWY, 50, 2, 25.000000, ZIP, 472, 20, 23.600000, 74, 120, 
trial0000002, 000450, CZIP, 32, 2, 16.000000, GVWY, 37, 2, 18.500000, ZIP, 352, 20, 17.600000, 76, 94, 
trial0000003, 000450, CZIP, 11, 2, 5.500000, GVWY, 90, 2, 45.000000, ZIP, 346, 20, 17.300000, 100, 119, 
trial0000004, 000450, CZIP, 34, 2, 17.000000, GVWY, 56, 2, 28.000000, ZIP, 431, 20, 21.550000, 99, 119, 
trial0000005, 000450, CZIP, 12, 2, 6.000000, GVWY, 72, 2, 36.000000, ZIP, 365, 20, 18.250000, 83, 119, 
trial0000006, 000450, CZIP, 36, 2, 18.000000, GVWY, 54, 2, 27.000000, ZIP, 300, 20, 15.000000, 88, 123, 
trial0000007, 000450, CZIP, 13, 2, 6.500000, GVWY, 71, 2, 35.500000, ZIP, 379, 20, 18.950000, 72, 125, 
trial0000008, 000450, CZIP, 10, 2, 5.000000, GVWY, 75, 2, 37.500000, ZIP, 253, 20, 12.650000, 83, 122, 
trial0000009, 000450, CZIP, 45, 2, 22.500000, GVWY, 34, 2, 17.000000, ZIP, 368, 20, 18.400000, 78, 91, 
trial0000010, 000450, CZIP, 45, 2, 22.500000, GVWY, 63, 2, 31.500000, ZIP, 311, 20, 15.550000, 75, 107, 
trial0000011, 000450, CZIP, 25, 2, 12.500000, GVWY, 83, 2, 41.500000, ZIP, 340, 20, 17.000000, 79, 112, 
trial0000012, 000450, CZIP, 57, 2, 28.500000, GVWY, 16, 2, 8.000000, ZIP, 459, 20, 22.950000, 80, 123, 
trial0000013, 000450, CZIP, 24, 2, 12.000000, GVWY, 83, 2, 41.500000, ZIP, 394, 20, 19.700000, 66, 107, 
trial0000014, 000450, CZIP, 51, 2, 25.500000, GVWY, 89, 2, 44.500000, ZIP, 327, 20, 16.350000, 79, 142, 
trial0000015, 000450, CZIP, 46, 2, 23.000000, GVWY, 67, 2, 33.500000, ZIP, 386, 20, 19.300000, 68, 123, 
trial0000016, 000450, CZIP, 25, 2, 12.500000, GVWY, 55, 2, 27.500000, ZIP, 440, 20, 22.000000, 67, 120, 
trial0000017, 000450, CZIP, 38, 2, 19.000000, GVWY, 56, 2, 28.000000, ZIP, 435, 20, 21.750000, 71, 123, 
trial0000018, 000450, CZIP, 77, 2, 38.500000, GVWY, 85, 2, 42.500000, ZIP, 448, 20, 22.400000, 65, 119, 
trial0000019, 000450, CZIP, 9, 2, 4.500000, GVWY, 58, 2, 29.000000, ZIP, 255, 20, 12.750000, 80, 140, 
trial0000020, 000450, CZIP, 6, 2, 3.000000, GVWY, 111, 2, 55.500000, ZIP, 189, 20, 9.450000, 78, 125, 
trial0000021, 000450, CZIP, 17, 2, 8.500000, GVWY, 67, 2, 33.500000, ZIP, 401, 20, 20.050000, 70, 127, 
trial0000022, 000450, CZIP, 43, 2, 21.500000, GVWY, 53, 2, 26.500000, ZIP, 359, 20, 17.950000, 62, 139, 
trial0000023, 000450, CZIP, 34, 2, 17.000000, GVWY, 44, 2, 22.000000, ZIP, 419, 20, 20.950000, 81, 121, 
trial0000024, 000450, CZIP, 20, 2, 10.000000, GVWY, 59, 2, 29.500000, ZIP, 354, 20, 17.700000, 69, 117, 
trial0000025, 000450, CZIP, 9, 2, 4.500000, GVWY, 43, 2, 21.500000, ZIP, 369, 20, 18.450000, 84, 116, 
trial0000026, 000450, CZIP, 42, 2, 21.000000, GVWY, 77, 2, 38.500000, ZIP, 344, 20, 17.200000, 63, 104, 
trial0000027, 000450, CZIP, 55, 2, 27.500000, GVWY, 95, 2, 47.500000, ZIP, 291, 20, 14.550000, 86, 112, 
trial0000028, 000450, CZIP, 27, 2, 13.500000, GVWY, 72, 2, 36.000000, ZIP, 324, 20, 16.200000, 59, 116, 
trial0000029, 000450, CZIP, 17, 2, 8.500000, GVWY, 52, 2, 26.000000, ZIP, 424, 20, 21.200000, 98, 123, 
trial0000030, 000450, CZIP, 39, 2, 19.500000, GVWY, 69, 2, 34.500000, ZIP, 307, 20, 15.350000, 94, 131, 
trial0000031, 000450, CZIP, 12, 2, 6.000000, GVWY, 62, 2, 31.000000, ZIP, 246, 20, 12.300000, 102, 128, 
trial0000032, 000450, CZIP, 10, 2, 5.000000, GVWY, 43, 2, 21.500000, ZIP, 262, 20, 13.100000, 73, 107, 
trial0000033, 000450, CZIP, 61, 2, 30.500000, GVWY, 68, 2, 34.000000, ZIP, 363, 20, 18.150000, 91, 120, 
trial0000034, 000450, CZIP, 31, 2, 15.500000, GVWY, 74, 2, 37.000000, ZIP, 368, 20, 18.400000, 97, 122, 
trial0000035, 000450, CZIP, 48, 2, 24.000000, GVWY, 51, 2, 25.500000, ZIP, 387, 20, 19.350000, 78, 108, 
trial0000036, 000450, CZIP, 5, 2, 2.500000, GVWY, 83, 2, 41.500000, ZIP, 373, 20, 18.650000, 103, 118, 
trial0000037, 000450, CZIP, 56, 2, 28.000000, GVWY, 67, 2, 33.500000, ZIP, 383, 20, 19.150000, 80, 113, 
trial0000038, 000450, CZIP, 41, 2, 20.500000, GVWY, 65, 2, 32.500000, ZIP, 326, 20, 16.300000, 97, 115, 
trial0000039, 000450, CZIP, 10, 2, 5.000000, GVWY, 70, 2, 35.000000, ZIP, 335, 20, 16.750000, 83, 126, 
