trial0000001, 000450, CZIP, 19, 2, 9.500000, ZIP, 196, 14, 14.000000, 93, 133, 
trial0000002, 000450, CZIP, 29, 2, 14.500000, ZIP, 204, 14, 14.571429, 80, 129, 
trial0000003, 000450, CZIP, 45, 2, 22.500000, ZIP, 289, 14, 20.642857, 98, 124, 
trial0000004, 000450, CZIP, 44, 2, 22.000000, ZIP, 312, 14, 22.285714, 73, 96, 
trial0000005, 000450, CZIP, 16, 2, 8.000000, ZIP, 187, 14, 13.357143, 103, 121, 
trial0000006, 000450, CZIP, 14, 2, 7.000000, ZIP, 220, 14, 15.714286, 57, 100, 
trial0000007, 000450, CZIP, 19, 2, 9.500000, ZIP, 263, 14, 18.785714, 81, 100, 
trial0000008, 000450, CZIP, 29, 2, 14.500000, ZIP, 251, 14, 17.928571, 95, 147, 
trial0000009, 000450, CZIP, 16, 2, 8.000000, ZIP, 158, 14, 11.285714, 97, 126, 
trial0000010, 000450, CZIP, 58, 2, 29.000000, ZIP, 254, 14, 18.142857, 84, 131, 
trial0000011, 000450, CZIP, 33, 2, 16.500000, ZIP, 230, 14, 16.428571, 90, 105, 
trial0000012, 000450, CZIP, 25, 2, 12.500000, ZIP, 292, 14, 20.857143, 101, 141, 
trial0000013, 000450, CZIP, 42, 2, 21.000000, ZIP, 215, 14, 15.357143, 94, 142, 
trial0000014, 000450, CZIP, 47, 2, 23.500000, ZIP, 263, 14, 18.785714, 90, 107, 
trial0000015, 000450, CZIP, 2, 2, 1.000000, ZIP, 238, 14, 17.000000, 74, 124, 
trial0000016, 000450, CZIP, 28, 2, 14.000000, ZIP, 282, 14, 20.142857, 70, 104, 
trial0000017, 000450, CZIP, 42, 2, 21.000000, ZIP, 323, 14, 23.071429, 72, 107, 
trial0000018, 000450, CZIP, 31, 2, 15.500000, ZIP, 236, 14, 16.857143, 88, 103, 
trial0000019, 000450, CZIP, 17, 2, 8.500000, ZIP, 150, 14, 10.714286, 84, 95, 
trial0000020, 000450, CZIP, 35, 2, 17.500000, ZIP, 242, 14, 17.285714, 78, 128, 
trial0000021, 000450, CZIP, 40, 2, 20.000000, ZIP, 195, 14, 13.928571, 103, 119, 
trial0000022, 000450, CZIP, 49, 2, 24.500000, ZIP, 201, 14, 14.357143, 87, 118, 
trial0000023, 000450, CZIP, 22, 2, 11.000000, ZIP, 307, 14, 21.928571, 62, 132, 
trial0000024, 000450, CZIP, 34, 2, 17.000000, ZIP, 222, 14, 15.857143, 92, 118, 
trial0000025, 000450, CZIP, 34, 2, 17.000000, ZIP, 293, 14, 20.928571, 67, 101, 
trial0000026, 000450, CZIP, 31, 2, 15.500000, ZIP, 194, 14, 13.857143, 74, 106, 
trial0000027, 000450, CZIP, 37, 2, 18.500000, ZIP, 222, 14, 15.857143, 81, 138, 
trial0000028, 000450, CZIP, 41, 2, 20.500000, ZIP, 197, 14, 14.071429, 90, 118, 
trial0000029, 000450, CZIP, 39, 2, 19.500000, ZIP, 259, 14, 18.500000, 104, 123, 
trial0000030, 000450, CZIP, 30, 2, 15.000000, ZIP, 267, 14, 19.071429, 105, 108, 
trial0000031, 000450, CZIP, 4, 2, 2.000000, ZIP, 300, 14, 21.428571, 80, 111, 
trial0000032, 000450, CZIP, 45, 2, 22.500000, ZIP, 242, 14, 17.285714, 78, 108, 
trial0000033, 000450, CZIP, 52, 2, 26.000000, ZIP, 165, 14, 11.785714, 85, 122, 
trial0000034, 000450, CZIP, 25, 2, 12.500000, ZIP, 238, 14, 17.000000, 80, 118, 
trial0000035, 000450, CZIP, 54, 2, 27.000000, ZIP, 237, 14, 16.928571, 98, 111, 
trial0000036, 000450, CZIP, 49, 2, 24.500000, ZIP, 236, 14, 16.857143, 73, 95, 
trial0000037, 000450, CZIP, 42, 2, 21.000000, ZIP, 261, 14, 18.642857, 63, 96, 
trial0000038, 000450, CZIP, 39, 2, 19.500000, ZIP, 233, 14, 16.642857, 89, 126, 
trial0000039, 000450, CZIP, 18, 2, 9.000000, ZIP, 212, 14, 15.142857, 86, 145, 
trial0000040, 000450, CZIP, 55, 2, 27.500000, ZIP, 244, 14, 17.428571, 75, 117, 
trial0000041, 000450, CZIP, 52, 2, 26.000000, ZIP, 249, 14, 17.785714, 101, 103, 
trial0000042, 000450, CZIP, 44, 2, 22.000000, ZIP, 216, 14, 15.428571, 81, 138, 
trial0000043, 000450, CZIP, 77, 2, 38.500000, ZIP, 247, 14, 17.642857, 94, 115, 
trial0000044, 000450, CZIP, 52, 2, 26.000000, ZIP, 241, 14, 17.214286, 62, 143, 
trial0000045, 000450, CZIP, 35, 2, 17.500000, ZIP, 292, 14, 20.857143, 92, 130, 
trial0000046, 000450, CZIP, 71, 2, 35.500000, ZIP, 322, 14, 23.000000, 56, 134, 
trial0000047, 000450, CZIP, 19, 2, 9.500000, ZIP, 223, 14, 15.928571, 63, 98, 
trial0000048, 000450, CZIP, 28, 2, 14.000000, ZIP, 205, 14, 14.642857, 77, 97, 
trial0000049, 000450, CZIP, 12, 2, 6.000000, ZIP, 112, 14, 8.000000, 97, 119, 
trial0000050, 000450, CZIP, 13, 2, 6.500000, ZIP, 246, 14, 17.571429, 87, 103, 
trial0000001, 000450, CZIP, 66, 4, 16.500000, ZIP, 243, 12, 20.250000, 67, 111, 
trial0000002, 000450, CZIP, 42, 4, 10.500000, ZIP, 241, 12, 20.083333, 76, 123, 
trial0000003, 000450, CZIP, 107, 4, 26.750000, ZIP, 215, 12, 17.916667, 77, 97, 
trial0000004, 000450, CZIP, 69, 4, 17.250000, ZIP, 191, 12, 15.916667, 91, 119, 
trial0000005, 000450, CZIP, 58, 4, 14.500000, ZIP, 212, 12, 17.666667, 62, 119, 
trial0000006, 000450, CZIP, 74, 4, 18.500000, ZIP, 237, 12, 19.750000, 101, 134, 
trial0000007, 000450, CZIP, 77, 4, 19.250000, ZIP, 177, 12, 14.750000, 68, 141, 
trial0000008, 000450, CZIP, 70, 4, 17.500000, ZIP, 176, 12, 14.666667, 90, 93, 
trial0000009, 000450, CZIP, 78, 4, 19.500000, ZIP, 188, 12, 15.666667, 68, 128, 
trial0000010, 000450, CZIP, 60, 4, 15.000000, ZIP, 271, 12, 22.583333, 97, 140, 
trial0000011, 000450, CZIP, 68, 4, 17.000000, ZIP, 214, 12, 17.833333, 73, 116, 
trial0000012, 000450, CZIP, 73, 4, 18.250000, ZIP, 233, 12, 19.416667, 102, 105, 
