trial0000001, 000450, CZIP, 184, 2, 92.000000, GVWY, 261, 2, 130.500000, ZIP, 2252, 20, 112.600000, 143, 148, 
trial0000002, 000450, CZIP, 247, 2, 123.500000, GVWY, 264, 2, 132.000000, ZIP, 2338, 20, 116.900000, 164, 171, 
trial0000003, 000450, CZIP, 271, 2, 135.500000, GVWY, 258, 2, 129.000000, ZIP, 2440, 20, 122.000000, 111, 157, 
trial0000004, 000450, CZIP, 184, 2, 92.000000, GVWY, 282, 2, 141.000000, ZIP, 2497, 20, 124.850000, 142, 148, 
trial0000005, 000450, CZIP, 250, 2, 125.000000, GVWY, 315, 2, 157.500000, ZIP, 2162, 20, 108.100000, 154, 155, 
trial0000006, 000450, CZIP, 208, 2, 104.000000, GVWY, 289, 2, 144.500000, ZIP, 2558, 20, 127.900000, 151, 153, 
trial0000007, 000450, CZIP, 274, 2, 137.000000, GVWY, 355, 2, 177.500000, ZIP, 2537, 20, 126.850000, 135, 148, 
trial0000008, 000450, CZIP, 178, 2, 89.000000, GVWY, 340, 2, 170.000000, ZIP, 2430, 20, 121.500000, 128, 148, 
trial0000009, 000450, CZIP, 212, 2, 106.000000, GVWY, 268, 2, 134.000000, ZIP, 2222, 20, 111.100000, 134, 141, 
trial0000010, 000450, CZIP, 288, 2, 144.000000, GVWY, 306, 2, 153.000000, ZIP, 2485, 20, 124.250000, 155, 173, 
trial0000011, 000450, CZIP, 177, 2, 88.500000, GVWY, 352, 2, 176.000000, ZIP, 2762, 20, 138.100000, 145, 148, 
trial0000012, 000450, CZIP, 215, 2, 107.500000, GVWY, 299, 2, 149.500000, ZIP, 2340, 20, 117.000000, 146, 148, 
trial0000013, 000450, CZIP, 216, 2, 108.000000, GVWY, 282, 2, 141.000000, ZIP, 1929, 20, 96.450000, 165, 168, 
trial0000014, 000450, CZIP, 282, 2, 141.000000, GVWY, 256, 2, 128.000000, ZIP, 2804, 20, 140.200000, 138, 145, 
trial0000015, 000450, CZIP, 278, 2, 139.000000, GVWY, 287, 2, 143.500000, ZIP, 2484, 20, 124.200000, 110, 148, 
trial0000016, 000450, CZIP, 224, 2, 112.000000, GVWY, 276, 2, 138.000000, ZIP, 2431, 20, 121.550000, 158, 164, 
trial0000017, 000450, CZIP, 259, 2, 129.500000, GVWY, 241, 2, 120.500000, ZIP, 2296, 20, 114.800000, 164, 165, 
trial0000018, 000450, CZIP, 229, 2, 114.500000, GVWY, 232, 2, 116.000000, ZIP, 2483, 20, 124.150000, 142, 146, 
trial0000019, 000450, CZIP, 262, 2, 131.000000, GVWY, 272, 2, 136.000000, ZIP, 2776, 20, 138.800000, 149, 153, 
trial0000020, 000450, CZIP, 199, 2, 99.500000, GVWY, 300, 2, 150.000000, ZIP, 2484, 20, 124.200000, 113, 149, 
trial0000021, 000450, CZIP, 232, 2, 116.000000, GVWY, 274, 2, 137.000000, ZIP, 2588, 20, 129.400000, 126, 141, 
trial0000022, 000450, CZIP, 187, 2, 93.500000, GVWY, 363, 2, 181.500000, ZIP, 2549, 20, 127.450000, 133, 141, 
trial0000023, 000450, CZIP, 192, 2, 96.000000, GVWY, 318, 2, 159.000000, ZIP, 2315, 20, 115.750000, 110, 148, 
trial0000024, 000450, CZIP, 241, 2, 120.500000, GVWY, 319, 2, 159.500000, ZIP, 2651, 20, 132.550000, 160, 183, 
trial0000025, 000450, CZIP, 194, 2, 97.000000, GVWY, 371, 2, 185.500000, ZIP, 2288, 20, 114.400000, 127, 148, 
trial0000026, 000450, CZIP, 211, 2, 105.500000, GVWY, 273, 2, 136.500000, ZIP, 2416, 20, 120.800000, 163, 186, 
trial0000027, 000450, CZIP, 259, 2, 129.500000, GVWY, 325, 2, 162.500000, ZIP, 2370, 20, 118.500000, 155, 162, 
trial0000028, 000450, CZIP, 163, 2, 81.500000, GVWY, 290, 2, 145.000000, ZIP, 2186, 20, 109.300000, 147, 152, 
trial0000029, 000450, CZIP, 271, 2, 135.500000, GVWY, 278, 2, 139.000000, ZIP, 2536, 20, 126.800000, 114, 148, 
trial0000030, 000450, CZIP, 310, 2, 155.000000, GVWY, 259, 2, 129.500000, ZIP, 2783, 20, 139.150000, 164, 173, 
trial0000031, 000450, CZIP, 228, 2, 114.000000, GVWY, 321, 2, 160.500000, ZIP, 2288, 20, 114.400000, 135, 151, 
trial0000032, 000450, CZIP, 173, 2, 86.500000, GVWY, 370, 2, 185.000000, ZIP, 2501, 20, 125.050000, 166, 177, 
trial0000033, 000450, CZIP, 292, 2, 146.000000, GVWY, 335, 2, 167.500000, ZIP, 2489, 20, 124.450000, 152, 184, 
trial0000034, 000450, CZIP, 268, 2, 134.000000, GVWY, 323, 2, 161.500000, ZIP, 2578, 20, 128.900000, 153, 158, 
trial0000035, 000450, CZIP, 190, 2, 95.000000, GVWY, 299, 2, 149.500000, ZIP, 2048, 20, 102.400000, 140, 145, 
trial0000036, 000450, CZIP, 291, 2, 145.500000, GVWY, 265, 2, 132.500000, ZIP, 2665, 20, 133.250000, 145, 156, 
trial0000037, 000450, CZIP, 279, 2, 139.500000, GVWY, 331, 2, 165.500000, ZIP, 2423, 20, 121.150000, 113, 149, 
trial0000038, 000450, CZIP, 189, 2, 94.500000, GVWY, 259, 2, 129.500000, ZIP, 2539, 20, 126.950000, 145, 154, 
trial0000039, 000450, CZIP, 168, 2, 84.000000, GVWY, 318, 2, 159.000000, ZIP, 2353, 20, 117.650000, 115, 142, 
trial0000040, 000450, CZIP, 310, 2, 155.000000, GVWY, 371, 2, 185.500000, ZIP, 2342, 20, 117.100000, 145, 149, 
trial0000041, 000450, CZIP, 179, 2, 89.500000, GVWY, 316, 2, 158.000000, ZIP, 2409, 20, 120.450000, 144, 158, 
trial0000042, 000450, CZIP, 261, 2, 130.500000, GVWY, 277, 2, 138.500000, ZIP, 2594, 20, 129.700000, 151, 154, 
trial0000043, 000450, CZIP, 269, 2, 134.500000, GVWY, 280, 2, 140.000000, ZIP, 2538, 20, 126.900000, 156, 160, 
trial0000044, 000450, CZIP, 246, 2, 123.000000, GVWY, 332, 2, 166.000000, ZIP, 2504, 20, 125.200000, 135, 158, 
trial0000045, 000450, CZIP, 216, 2, 108.000000, GVWY, 345, 2, 172.500000, ZIP, 2206, 20, 110.300000, 160, 173, 
trial0000046, 000450, CZIP, 151, 2, 75.500000, GVWY, 240, 2, 120.000000, ZIP, 2389, 20, 119.450000, 163, 174, 
trial0000047, 000450, CZIP, 212, 2, 106.000000, GVWY, 275, 2, 137.500000, ZIP, 2083, 20, 104.150000, N, 405, 
trial0000048, 000450, CZIP, 243, 2, 121.500000, GVWY, 379, 2, 189.500000, ZIP, 2120, 20, 106.000000, 138, 141, 
trial0000049, 000450, CZIP, 224, 2, 112.000000, GVWY, 260, 2, 130.000000, ZIP, 2665, 20, 133.250000, 112, 149, 
trial0000050, 000450, CZIP, 239, 2, 119.500000, GVWY, 347, 2, 173.500000, ZIP, 2586, 20, 129.300000, 126, 145, 
trial0000001, 000450, CZIP, 443, 4, 110.750000, GVWY, 320, 2, 160.000000, ZIP, 2072, 18, 115.111111, 156, 161, 
trial0000002, 000450, CZIP, 466, 4, 116.500000, GVWY, 305, 2, 152.500000, ZIP, 1997, 18, 110.944444, 108, 145, 
trial0000003, 000450, CZIP, 594, 4, 148.500000, GVWY, 336, 2, 168.000000, ZIP, 2199, 18, 122.166667, 128, 148, 
trial0000004, 000450, CZIP, 476, 4, 119.000000, GVWY, 295, 2, 147.500000, ZIP, 2185, 18, 121.388889, 127, 146, 
trial0000005, 000450, CZIP, 462, 4, 115.500000, GVWY, 255, 2, 127.500000, ZIP, 1985, 18, 110.277778, 152, 179, 
trial0000006, 000450, CZIP, 532, 4, 133.000000, GVWY, 288, 2, 144.000000, ZIP, 2458, 18, 136.555556, 156, 160, 
trial0000007, 000450, CZIP, 503, 4, 125.750000, GVWY, 296, 2, 148.000000, ZIP, 2122, 18, 117.888889, 120, 153, 
trial0000008, 000450, CZIP, 366, 4, 91.500000, GVWY, 332, 2, 166.000000, ZIP, 1913, 18, 106.277778, 124, 138, 
trial0000009, 000450, CZIP, 399, 4, 99.750000, GVWY, 314, 2, 157.000000, ZIP, 2498, 18, 138.777778, 108, 151, 
trial0000010, 000450, CZIP, 550, 4, 137.500000, GVWY, 331, 2, 165.500000, ZIP, 2044, 18, 113.555556, 147, 150, 
trial0000011, 000450, CZIP, 554, 4, 138.500000, GVWY, 302, 2, 151.000000, ZIP, 1972, 18, 109.555556, 125, 133, 
trial0000012, 000450, CZIP, 643, 4, 160.750000, GVWY, 352, 2, 176.000000, ZIP, 2539, 18, 141.055556, 130, 143, 
trial0000013, 000450, CZIP, 450, 4, 112.500000, GVWY, 255, 2, 127.500000, ZIP, 2506, 18, 139.222222, 164, 170, 
trial0000014, 000450, CZIP, 487, 4, 121.750000, GVWY, 356, 2, 178.000000, ZIP, 2168, 18, 120.444444, 103, 148, 
trial0000015, 000450, CZIP, 434, 4, 108.500000, GVWY, 322, 2, 161.000000, ZIP, 2339, 18, 129.944444, 139, 198, 
trial0000016, 000450, CZIP, 325, 4, 81.250000, GVWY, 323, 2, 161.500000, ZIP, 1323, 18, 73.500000, 128, 144, 
trial0000017, 000450, CZIP, 597, 4, 149.250000, GVWY, 262, 2, 131.000000, ZIP, 2554, 18, 141.888889, 134, 155, 
trial0000018, 000450, CZIP, 371, 4, 92.750000, GVWY, 226, 2, 113.000000, ZIP, 1966, 18, 109.222222, 157, 168, 
trial0000019, 000450, CZIP, 525, 4, 131.250000, GVWY, 301, 2, 150.500000, ZIP, 1833, 18, 101.833333, 160, 179, 
trial0000020, 000450, CZIP, 428, 4, 107.000000, GVWY, 263, 2, 131.500000, ZIP, 2250, 18, 125.000000, 163, 165, 
trial0000021, 000450, CZIP, 585, 4, 146.250000, GVWY, 285, 2, 142.500000, ZIP, 2582, 18, 143.444444, 159, 167, 
trial0000022, 000450, CZIP, 413, 4, 103.250000, GVWY, 349, 2, 174.500000, ZIP, 2205, 18, 122.500000, 135, 144, 
trial0000023, 000450, CZIP, 452, 4, 113.000000, GVWY, 326, 2, 163.000000, ZIP, 1786, 18, 99.222222, 125, 151, 
trial0000024, 000450, CZIP, 459, 4, 114.750000, GVWY, 325, 2, 162.500000, ZIP, 2270, 18, 126.111111, 132, 150, 
trial0000025, 000450, CZIP, 492, 4, 123.000000, GVWY, 311, 2, 155.500000, ZIP, 2028, 18, 112.666667, 144, 148, 
trial0000026, 000450, CZIP, 514, 4, 128.500000, GVWY, 304, 2, 152.000000, ZIP, 2227, 18, 123.722222, 167, 199, 
trial0000027, 000450, CZIP, 490, 4, 122.500000, GVWY, 286, 2, 143.000000, ZIP, 2219, 18, 123.277778, 132, 148, 
trial0000028, 000450, CZIP, 513, 4, 128.250000, GVWY, 299, 2, 149.500000, ZIP, 2364, 18, 131.333333, 138, 146, 
trial0000029, 000450, CZIP, 484, 4, 121.000000, GVWY, 355, 2, 177.500000, ZIP, 2075, 18, 115.277778, 162, 166, 
trial0000030, 000450, CZIP, 635, 4, 158.750000, GVWY, 295, 2, 147.500000, ZIP, 2148, 18, 119.333333, 112, 148, 
trial0000031, 000450, CZIP, 446, 4, 111.500000, GVWY, 298, 2, 149.000000, ZIP, 2380, 18, 132.222222, 127, 139, 
trial0000032, 000450, CZIP, 540, 4, 135.000000, GVWY, 272, 2, 136.000000, ZIP, 2200, 18, 122.222222, 164, 180, 
trial0000033, 000450, CZIP, 549, 4, 137.250000, GVWY, 385, 2, 192.500000, ZIP, 2058, 18, 114.333333, 165, 179, 
trial0000034, 000450, CZIP, 436, 4, 109.000000, GVWY, 269, 2, 134.500000, ZIP, 2361, 18, 131.166667, 161, 170, 
trial0000035, 000450, CZIP, 510, 4, 127.500000, GVWY, 318, 2, 159.000000, ZIP, 2227, 18, 123.722222, 128, 137, 
trial0000036, 000450, CZIP, 480, 4, 120.000000, GVWY, 283, 2, 141.500000, ZIP, 1974, 18, 109.666667, 165, 170, 
trial0000037, 000450, CZIP, 488, 4, 122.000000, GVWY, 297, 2, 148.500000, ZIP, 2370, 18, 131.666667, 106, 147, 
trial0000038, 000450, CZIP, 513, 4, 128.250000, GVWY, 343, 2, 171.500000, ZIP, 2082, 18, 115.666667, 161, 235, 
trial0000039, 000450, CZIP, 684, 4, 171.000000, GVWY, 264, 2, 132.000000, ZIP, 2308, 18, 128.222222, 144, 149, 
trial0000040, 000450, CZIP, 511, 4, 127.750000, GVWY, 341, 2, 170.500000, ZIP, 2339, 18, 129.944444, 165, 169, 
trial0000041, 000450, CZIP, 410, 4, 102.500000, GVWY, 329, 2, 164.500000, ZIP, 1873, 18, 104.055556, 112, 142, 
trial0000042, 000450, CZIP, 514, 4, 128.500000, GVWY, 317, 2, 158.500000, ZIP, 2522, 18, 140.111111, 166, 180, 
trial0000043, 000450, CZIP, 512, 4, 128.000000, GVWY, 288, 2, 144.000000, ZIP, 2124, 18, 118.000000, 135, 137, 
trial0000044, 000450, CZIP, 556, 4, 139.000000, GVWY, 329, 2, 164.500000, ZIP, 2177, 18, 120.944444, 118, 146, 
trial0000045, 000450, CZIP, 651, 4, 162.750000, GVWY, 247, 2, 123.500000, ZIP, 2117, 18, 117.611111, N, 150, 
trial0000046, 000450, CZIP, 418, 4, 104.500000, GVWY, 351, 2, 175.500000, ZIP, 2284, 18, 126.888889, 108, 200, 
trial0000047, 000450, CZIP, 479, 4, 119.750000, GVWY, 269, 2, 134.500000, ZIP, 2113, 18, 117.388889, 141, 148, 
trial0000048, 000450, CZIP, 312, 4, 78.000000, GVWY, 288, 2, 144.000000, ZIP, 2459, 18, 136.611111, 120, 148, 
trial0000049, 000450, CZIP, 416, 4, 104.000000, GVWY, 318, 2, 159.000000, ZIP, 2190, 18, 121.666667, 120, 130, 
trial0000050, 000450, CZIP, 455, 4, 113.750000, GVWY, 247, 2, 123.500000, ZIP, 1991, 18, 110.611111, 141, 145, 
trial0000001, 000450, CZIP, 844, 6, 140.666667, GVWY, 367, 2, 183.500000, ZIP, 1974, 16, 123.375000, 116, 140, 
trial0000002, 000450, CZIP, 744, 6, 124.000000, GVWY, 233, 2, 116.500000, ZIP, 1839, 16, 114.937500, 149, 175, 
trial0000003, 000450, CZIP, 364, 6, 60.666667, GVWY, 321, 2, 160.500000, ZIP, 1734, 16, 108.375000, 159, 174, 
trial0000004, 000450, CZIP, 807, 6, 134.500000, GVWY, 330, 2, 165.000000, ZIP, 1954, 16, 122.125000, 143, 150, 
trial0000005, 000450, CZIP, 698, 6, 116.333333, GVWY, 291, 2, 145.500000, ZIP, 2040, 16, 127.500000, 130, 150, 
trial0000006, 000450, CZIP, 918, 6, 153.000000, GVWY, 249, 2, 124.500000, ZIP, 1981, 16, 123.812500, 110, 181, 
trial0000007, 000450, CZIP, 837, 6, 139.500000, GVWY, 309, 2, 154.500000, ZIP, 1904, 16, 119.000000, 133, 149, 
trial0000008, 000450, CZIP, 1043, 6, 173.833333, GVWY, 311, 2, 155.500000, ZIP, 2203, 16, 137.687500, 161, 172, 
trial0000009, 000450, CZIP, 787, 6, 131.166667, GVWY, 281, 2, 140.500000, ZIP, 2345, 16, 146.562500, 138, 149, 
trial0000010, 000450, CZIP, 849, 6, 141.500000, GVWY, 367, 2, 183.500000, ZIP, 2184, 16, 136.500000, 160, 177, 
trial0000011, 000450, CZIP, 604, 6, 100.666667, GVWY, 360, 2, 180.000000, ZIP, 2087, 16, 130.437500, 127, 153, 
trial0000012, 000450, CZIP, 635, 6, 105.833333, GVWY, 261, 2, 130.500000, ZIP, 2061, 16, 128.812500, 127, 151, 
trial0000013, 000450, CZIP, 779, 6, 129.833333, GVWY, 250, 2, 125.000000, ZIP, 2171, 16, 135.687500, 154, 165, 
trial0000014, 000450, CZIP, 681, 6, 113.500000, GVWY, 292, 2, 146.000000, ZIP, 1747, 16, 109.187500, 166, 203, 
trial0000015, 000450, CZIP, 807, 6, 134.500000, GVWY, 353, 2, 176.500000, ZIP, 2036, 16, 127.250000, 143, 150, 
trial0000016, 000450, CZIP, 776, 6, 129.333333, GVWY, 267, 2, 133.500000, ZIP, 2179, 16, 136.187500, 136, 226, 
trial0000017, 000450, CZIP, 699, 6, 116.500000, GVWY, 298, 2, 149.000000, ZIP, 1600, 16, 100.000000, 153, 162, 
trial0000018, 000450, CZIP, 588, 6, 98.000000, GVWY, 321, 2, 160.500000, ZIP, 1696, 16, 106.000000, 138, 141, 
trial0000019, 000450, CZIP, 812, 6, 135.333333, GVWY, 327, 2, 163.500000, ZIP, 1809, 16, 113.062500, 168, 185, 
trial0000020, 000450, CZIP, 815, 6, 135.833333, GVWY, 297, 2, 148.500000, ZIP, 1791, 16, 111.937500, 135, 148, 
trial0000021, 000450, CZIP, 812, 6, 135.333333, GVWY, 324, 2, 162.000000, ZIP, 1867, 16, 116.687500, 161, 167, 
trial0000022, 000450, CZIP, 571, 6, 95.166667, GVWY, 337, 2, 168.500000, ZIP, 1623, 16, 101.437500, 161, 162, 
trial0000023, 000450, CZIP, 745, 6, 124.166667, GVWY, 299, 2, 149.500000, ZIP, 1957, 16, 122.312500, 142, 145, 
trial0000024, 000450, CZIP, 716, 6, 119.333333, GVWY, 268, 2, 134.000000, ZIP, 1706, 16, 106.625000, 121, 139, 
trial0000025, 000450, CZIP, 621, 6, 103.500000, GVWY, 293, 2, 146.500000, ZIP, 1845, 16, 115.312500, 165, 188, 
trial0000026, 000450, CZIP, 631, 6, 105.166667, GVWY, 320, 2, 160.000000, ZIP, 1574, 16, 98.375000, 163, 170, 
trial0000027, 000450, CZIP, 770, 6, 128.333333, GVWY, 308, 2, 154.000000, ZIP, 2036, 16, 127.250000, 156, 159, 
trial0000028, 000450, CZIP, 899, 6, 149.833333, GVWY, 304, 2, 152.000000, ZIP, 2220, 16, 138.750000, 132, 147, 
trial0000029, 000450, CZIP, 852, 6, 142.000000, GVWY, 286, 2, 143.000000, ZIP, 1928, 16, 120.500000, 119, 146, 
trial0000030, 000450, CZIP, 576, 6, 96.000000, GVWY, 265, 2, 132.500000, ZIP, 1572, 16, 98.250000, 117, 165, 
trial0000031, 000450, CZIP, 695, 6, 115.833333, GVWY, 274, 2, 137.000000, ZIP, 2058, 16, 128.625000, 155, 157, 
trial0000032, 000450, CZIP, 825, 6, 137.500000, GVWY, 314, 2, 157.000000, ZIP, 1884, 16, 117.750000, 133, 146, 
trial0000033, 000450, CZIP, 624, 6, 104.000000, GVWY, 350, 2, 175.000000, ZIP, 1797, 16, 112.312500, 156, 165, 
trial0000034, 000450, CZIP, 805, 6, 134.166667, GVWY, 308, 2, 154.000000, ZIP, 2096, 16, 131.000000, 166, 173, 
trial0000035, 000450, CZIP, 928, 6, 154.666667, GVWY, 351, 2, 175.500000, ZIP, 2100, 16, 131.250000, 122, 145, 
trial0000036, 000450, CZIP, 782, 6, 130.333333, GVWY, 350, 2, 175.000000, ZIP, 2091, 16, 130.687500, 163, 172, 
trial0000037, 000450, CZIP, 610, 6, 101.666667, GVWY, 288, 2, 144.000000, ZIP, 1682, 16, 105.125000, 148, 153, 
trial0000038, 000450, CZIP, 717, 6, 119.500000, GVWY, 302, 2, 151.000000, ZIP, 2027, 16, 126.687500, 142, 146, 
trial0000039, 000450, CZIP, 556, 6, 92.666667, GVWY, 320, 2, 160.000000, ZIP, 1774, 16, 110.875000, 153, 158, 
trial0000040, 000450, CZIP, 684, 6, 114.000000, GVWY, 293, 2, 146.500000, ZIP, 1986, 16, 124.125000, 143, 149, 
trial0000041, 000450, CZIP, 638, 6, 106.333333, GVWY, 377, 2, 188.500000, ZIP, 2004, 16, 125.250000, 145, 148, 
trial0000042, 000450, CZIP, 760, 6, 126.666667, GVWY, 342, 2, 171.000000, ZIP, 1983, 16, 123.937500, 158, 171, 
trial0000043, 000450, CZIP, 671, 6, 111.833333, GVWY, 355, 2, 177.500000, ZIP, 1894, 16, 118.375000, 128, 154, 
trial0000044, 000450, CZIP, 836, 6, 139.333333, GVWY, 308, 2, 154.000000, ZIP, 2260, 16, 141.250000, 126, 145, 
trial0000045, 000450, CZIP, 637, 6, 106.166667, GVWY, 313, 2, 156.500000, ZIP, 2113, 16, 132.062500, 139, 149, 
