11.4375, 110
11.9375, 111
15.1875, 89
22.0, 89
23.375, 89
30.375, 88
30.625, 88
35.5625, 88
50.75, 86
52.3125, 86
52.5, 86
57.3125, 87
59.9375, 85
62.625, 84
67.1875, 84
71.5625, 84
72.25, 86
80.125, 82
84.875, 81
88.25, 80
89.0, 83
90.375, 83
93.9375, 79
96.5625, 78
99.75, 79
105.625, 77
106.0, 77
111.6875, 76
120.5, 76
121.0, 74
128.3125, 127
129.0, 126
132.5625, 126
144.9375, 73
145.1875, 73
150.8125, 127
159.875, 127
162.4375, 126
164.625, 125
170.3125, 125
172.0, 125
172.6875, 123
176.375, 121
182.375, 120
183.6875, 118
187.0, 118
200.75, 115
205.875, 114
210.5625, 113
210.8125, 111
211.5625, 110
211.8125, 110
213.875, 110
221.625, 111
226.875, 113
239.0, 120
242.0, 125
256.75, 129
258.0, 128
261.5625, 126
261.875, 142
262.125, 124
270.0625, 144
276.5625, 146
280.6875, 146
281.5625, 144
288.125, 143
293.0, 141
300.5625, 71
301.625, 128
302.3125, 126
305.1875, 124
306.8125, 117
314.9375, 117
324.0625, 110
329.625, 110
330.0, 109
331.9375, 114
332.75, 113
342.8125, 80
343.625, 84
347.0625, 63
351.3125, 60
352.125, 66
358.6875, 54
373.0, 159
376.1875, 159
383.75, 157
385.0625, 156
386.5, 149
388.5625, 148
392.5625, 131
395.5625, 131
409.9375, 121
416.9375, 123
417.875, 118
418.5, 118
419.25, 130
420.0625, 111
426.25, 138
429.0625, 156
440.125, 150
441.5625, 148
447.625, 168
449.9375, 166
