9.29166666667, 110
16.8333333333, 110
16.9166666667, 110
17.1666666667, 109
19.2916666667, 109
19.9166666667, 109
26.2916666667, 91
26.4583333333, 92
29.625, 92
30.5833333333, 92
35.7083333333, 92
39.0, 92
42.0416666667, 93
45.9166666667, 93
48.5416666667, 96
51.125, 94
52.2083333333, 94
56.75, 94
57.6666666667, 94
61.2083333333, 94
67.2083333333, 95
70.3333333333, 95
75.0833333333, 96
75.25, 96
76.5416666667, 96
81.2916666667, 97
84.3333333333, 98
89.0416666667, 99
90.4166666667, 98
90.5833333333, 99
91.0416666667, 99
178.166666667, 101
180.833333333, 100
180.958333333, 101
182.416666667, 102
183.583333333, 103
183.666666667, 102
185.083333333, 98
186.791666667, 103
188.625, 97
188.75, 97
189.0, 97
189.791666667, 101
195.625, 104
196.416666667, 94
205.375, 105
207.208333333, 105
207.916666667, 107
210.625, 110
213.75, 110
217.625, 110
224.291666667, 110
226.083333333, 109
229.125, 109
230.083333333, 108
231.541666667, 107
233.125, 107
237.25, 106
237.75, 105
309.25, 99
313.916666667, 104
314.5, 98
315.291666667, 107
316.916666667, 109
319.208333333, 109
319.875, 97
321.375, 94
323.0, 93
330.583333333, 108
330.708333333, 108
331.583333333, 94
332.708333333, 94
333.958333333, 94
334.041666667, 96
334.75, 97
396.375, 104
398.5, 107
398.875, 97
399.458333333, 96
402.875, 107
403.666666667, 93
406.583333333, 90
413.5, 108
414.625, 108
415.916666667, 103
