10.0, 89
10.75, 90
12.25, 90
14.5, 89
21.375, 89
25.9375, 89
30.8125, 88
33.125, 90
39.125, 108
39.5625, 107
43.125, 107
46.4375, 86
55.4375, 86
60.875, 84
65.75, 85
77.3125, 83
80.125, 83
84.6875, 81
88.3125, 80
91.0625, 79
95.0625, 79
109.3125, 77
109.4375, 77
112.625, 77
114.5, 75
116.0625, 77
120.5, 75
121.75, 74
126.6875, 74
143.9375, 73
146.875, 73
146.9375, 74
151.625, 73
156.8125, 73
163.0, 74
166.75, 74
167.125, 74
168.4375, 75
178.75, 75
181.625, 76
181.8125, 78
183.0625, 82
184.6875, 103
193.75, 105
197.5, 104
202.25, 103
203.4375, 90
208.875, 110
211.0625, 105
219.6875, 110
222.125, 109
225.5625, 88
227.375, 106
235.375, 84
237.0, 85
242.0, 99
247.1875, 96
247.8125, 94
252.5, 90
255.0, 84
262.75, 83
265.75, 83
272.4375, 74
276.125, 74
281.6875, 74
286.6875, 74
293.0, 79
297.5625, 85
299.8125, 85
301.9375, 74
303.6875, 92
305.3125, 98
306.5, 97
316.5625, 105
316.75, 103
324.4375, 110
331.5, 87
345.0625, 69
345.375, 83
345.5625, 85
354.1875, 83
354.8125, 51
362.0, 73
363.0, 67
363.1875, 63
365.6875, 41
373.125, 61
374.8125, 65
382.75, 45
392.25, 98
392.9375, 97
400.5625, 107
404.0, 102
411.625, 89
416.625, 90
419.1875, 86
422.0625, 92
426.3125, 88
426.375, 82
434.0625, 75
438.5, 56
438.625, 50
446.6875, 52
447.375, 51
