1.9375, 90
4.125, 110
7.4375, 90
11.9375, 90
24.3125, 90
28.25, 91
32.1875, 92
40.25, 92
44.625, 93
45.25, 93
46.0, 103
59.0, 115
60.125, 115
61.375, 95
62.3125, 96
66.625, 116
70.6875, 116
71.6875, 97
84.25, 114
88.25, 99
89.375, 100
90.3125, 100
107.0625, 101
109.6875, 102
109.8125, 102
116.5625, 102
117.125, 110
120.4375, 105
120.9375, 106
125.875, 106
126.25, 107
131.3125, 106
135.4375, 107
137.375, 107
145.25, 107
150.6875, 107
152.9375, 107
167.5625, 103
168.1875, 104
170.1875, 104
178.0625, 100
180.0, 102
181.5625, 104
183.3125, 98
191.75, 96
201.5, 92
206.375, 93
208.5625, 94
210.875, 90
211.125, 96
212.125, 90
219.3125, 90
221.4375, 91
226.0625, 93
235.0, 94
235.4375, 95
240.9375, 97
243.5625, 97
245.1875, 104
249.5, 105
251.1875, 105
266.25, 112
267.0, 118
267.4375, 122
273.1875, 123
278.1875, 125
280.0625, 126
287.75, 126
293.625, 120
296.25, 114
301.8125, 106
302.875, 105
311.875, 108
318.0, 112
323.1875, 114
325.5625, 111
325.9375, 110
327.75, 110
331.5, 94
335.875, 94
336.75, 100
341.875, 123
344.9375, 122
348.125, 117
350.4375, 119
362.75, 127
378.6875, 129
381.875, 138
381.9375, 138
387.6875, 136
393.1875, 128
402.0625, 128
404.625, 122
406.25, 119
412.5625, 117
413.0625, 115
415.625, 114
417.8125, 111
422.3125, 132
435.0, 160
437.25, 167
438.125, 150
441.8125, 169
444.0, 148
446.6875, 145
