trial0000001, 000450, CZIP, 322, 14, 23.000000, GVWY, 66, 2, 33.000000, 66, 138, 
trial0000002, 000450, CZIP, 221, 14, 15.785714, GVWY, 66, 2, 33.000000, 91, 121, 
trial0000003, 000450, CZIP, 326, 14, 23.285714, GVWY, 67, 2, 33.500000, 74, 108, 
trial0000004, 000450, CZIP, 280, 14, 20.000000, GVWY, 65, 2, 32.500000, 81, 119, 
trial0000005, 000450, CZIP, 369, 14, 26.357143, GVWY, 40, 2, 20.000000, 84, 143, 
trial0000006, 000450, CZIP, 213, 14, 15.214286, GVWY, 72, 2, 36.000000, 99, 109, 
trial0000007, 000450, CZIP, 306, 14, 21.857143, GVWY, 72, 2, 36.000000, 58, 99, 
trial0000008, 000450, CZIP, 220, 14, 15.714286, GVWY, 48, 2, 24.000000, 98, 121, 
trial0000009, 000450, CZIP, 291, 14, 20.785714, GVWY, 85, 2, 42.500000, 67, 126, 
trial0000010, 000450, CZIP, 304, 14, 21.714286, GVWY, 76, 2, 38.000000, 96, 121, 
trial0000011, 000450, CZIP, 316, 14, 22.571429, GVWY, 71, 2, 35.500000, 80, 130, 
trial0000012, 000450, CZIP, 227, 14, 16.214286, GVWY, 74, 2, 37.000000, 74, 113, 
trial0000013, 000450, CZIP, 228, 14, 16.285714, GVWY, 35, 2, 17.500000, 79, 122, 
trial0000014, 000450, CZIP, 329, 14, 23.500000, GVWY, 63, 2, 31.500000, 87, 100, 
trial0000015, 000450, CZIP, 284, 14, 20.285714, GVWY, 70, 2, 35.000000, 76, 118, 
trial0000016, 000450, CZIP, 322, 14, 23.000000, GVWY, 79, 2, 39.500000, 101, 133, 
trial0000017, 000450, CZIP, 282, 14, 20.142857, GVWY, 88, 2, 44.000000, 82, 96, 
trial0000018, 000450, CZIP, 242, 14, 17.285714, GVWY, 70, 2, 35.000000, 75, 95, 
trial0000019, 000450, CZIP, 245, 14, 17.500000, GVWY, 53, 2, 26.500000, 55, 105, 
trial0000020, 000450, CZIP, 362, 14, 25.857143, GVWY, 45, 2, 22.500000, 57, 116, 
trial0000021, 000450, CZIP, 243, 14, 17.357143, GVWY, 42, 2, 21.000000, 79, 101, 
trial0000022, 000450, CZIP, 284, 14, 20.285714, GVWY, 57, 2, 28.500000, 85, 147, 
trial0000023, 000450, CZIP, 251, 14, 17.928571, GVWY, 62, 2, 31.000000, 68, 110, 
trial0000024, 000450, CZIP, 239, 14, 17.071429, GVWY, 75, 2, 37.500000, 69, 98, 
trial0000025, 000450, CZIP, 241, 14, 17.214286, GVWY, 67, 2, 33.500000, 90, 114, 
