trial0000001, 000450, CZIP, 1805, 14, 128.928571, GVWY, 289, 2, 144.500000, 126, 139, 
trial0000002, 000450, CZIP, 1499, 14, 107.071429, GVWY, 338, 2, 169.000000, 150, 190, 
trial0000003, 000450, CZIP, 1885, 14, 134.642857, GVWY, 281, 2, 140.500000, 134, 157, 
trial0000004, 000450, CZIP, 1670, 14, 119.285714, GVWY, 319, 2, 159.500000, 120, 158, 
trial0000005, 000450, CZIP, 1650, 14, 117.857143, GVWY, 349, 2, 174.500000, 139, 197, 
trial0000006, 000450, CZIP, 1407, 14, 100.500000, GVWY, 227, 2, 113.500000, 142, 143, 
trial0000007, 000450, CZIP, 1503, 14, 107.357143, GVWY, 285, 2, 142.500000, 113, 150, 
trial0000008, 000450, CZIP, 1566, 14, 111.857143, GVWY, 297, 2, 148.500000, 110, 140, 
trial0000009, 000450, CZIP, 1398, 14, 99.857143, GVWY, 303, 2, 151.500000, 138, 160, 
trial0000010, 000450, CZIP, 1517, 14, 108.357143, GVWY, 238, 2, 119.000000, 163, 178, 
trial0000011, 000450, CZIP, 1909, 14, 136.357143, GVWY, 262, 2, 131.000000, 158, 173, 
trial0000012, 000450, CZIP, 1641, 14, 117.214286, GVWY, 236, 2, 118.000000, 109, 148, 
trial0000013, 000450, CZIP, 1670, 14, 119.285714, GVWY, 286, 2, 143.000000, 124, 148, 
trial0000014, 000450, CZIP, 1604, 14, 114.571429, GVWY, 356, 2, 178.000000, 147, 163, 
trial0000015, 000450, CZIP, 1635, 14, 116.785714, GVWY, 367, 2, 183.500000, 159, 160, 
trial0000016, 000450, CZIP, 1506, 14, 107.571429, GVWY, 359, 2, 179.500000, 113, 156, 
trial0000017, 000450, CZIP, 1755, 14, 125.357143, GVWY, 312, 2, 156.000000, 134, 144, 
trial0000018, 000450, CZIP, 1595, 14, 113.928571, GVWY, 314, 2, 157.000000, 162, 165, 
trial0000019, 000450, CZIP, 1584, 14, 113.142857, GVWY, 261, 2, 130.500000, 128, 139, 
trial0000020, 000450, CZIP, 1638, 14, 117.000000, GVWY, 347, 2, 173.500000, 164, 181, 
trial0000021, 000450, CZIP, 1558, 14, 111.285714, GVWY, 269, 2, 134.500000, 148, 150, 
trial0000022, 000450, CZIP, 1522, 14, 108.714286, GVWY, 315, 2, 157.500000, 141, 148, 
trial0000023, 000450, CZIP, 1395, 14, 99.642857, GVWY, 335, 2, 167.500000, 117, 137, 
trial0000024, 000450, CZIP, 1498, 14, 107.000000, GVWY, 312, 2, 156.000000, 124, 173, 
trial0000025, 000450, CZIP, 1564, 14, 111.714286, GVWY, 300, 2, 150.000000, 160, 182, 
trial0000026, 000450, CZIP, 1508, 14, 107.714286, GVWY, 311, 2, 155.500000, 108, 151, 
trial0000027, 000450, CZIP, 1286, 14, 91.857143, GVWY, 339, 2, 169.500000, 127, 143, 
trial0000028, 000450, CZIP, 1441, 14, 102.928571, GVWY, 363, 2, 181.500000, 117, 141, 
trial0000029, 000450, CZIP, 1543, 14, 110.214286, GVWY, 260, 2, 130.000000, 164, 188, 
trial0000030, 000450, CZIP, 1203, 14, 85.928571, GVWY, 311, 2, 155.500000, 103, 143, 
trial0000031, 000450, CZIP, 1819, 14, 129.928571, GVWY, 353, 2, 176.500000, 135, 147, 
trial0000032, 000450, CZIP, 1710, 14, 122.142857, GVWY, 363, 2, 181.500000, N, 164, 
trial0000033, 000450, CZIP, 1254, 14, 89.571429, GVWY, 216, 2, 108.000000, 167, 178, 
trial0000034, 000450, CZIP, 1792, 14, 128.000000, GVWY, 250, 2, 125.000000, 140, 141, 
trial0000035, 000450, CZIP, 1529, 14, 109.214286, GVWY, 274, 2, 137.000000, 154, 155, 
trial0000036, 000450, CZIP, 1576, 14, 112.571429, GVWY, 228, 2, 114.000000, 157, 158, 
trial0000037, 000450, CZIP, 1856, 14, 132.571429, GVWY, 329, 2, 164.500000, 114, 132, 
trial0000038, 000450, CZIP, 1168, 14, 83.428571, GVWY, 294, 2, 147.000000, 113, 147, 
trial0000039, 000450, CZIP, 1745, 14, 124.642857, GVWY, 330, 2, 165.000000, 107, 133, 
