3.8, 90
10.6333333333, 89
15.7, 90
18.7333333333, 89
22.1666666667, 89
22.8666666667, 88
25.9, 88
26.1, 88
28.2666666667, 88
28.6666666667, 89
28.7333333333, 90
28.9666666667, 90
30.1666666667, 105
31.6666666667, 109
35.1666666667, 108
37.8, 108
41.2666666667, 108
43.4333333333, 107
44.6666666667, 107
45.1666666667, 107
45.2333333333, 107
51.6666666667, 106
54.3, 106
57.0, 106
58.6666666667, 105
58.9, 105
60.0333333333, 105
60.1333333333, 105
62.1333333333, 105
69.0333333333, 104
70.0666666667, 104
72.0666666667, 104
73.2, 104
77.7, 103
79.0333333333, 103
80.0, 102
80.2666666667, 102
82.0, 102
84.0333333333, 101
89.9666666667, 101
90.9666666667, 100
91.3666666667, 100
93.6666666667, 99
99.0333333333, 99
100.866666667, 99
101.066666667, 95
102.733333333, 98
103.633333333, 97
103.766666667, 97
104.066666667, 96
112.166666667, 96
112.9, 75
114.466666667, 95
115.233333333, 95
118.566666667, 81
119.833333333, 74
120.8, 94
123.933333333, 74
124.866666667, 74
126.4, 73
126.466666667, 74
127.233333333, 74
131.3, 93
132.4, 93
136.366666667, 93
137.966666667, 93
147.1, 93
147.4, 93
148.466666667, 93
150.566666667, 92
150.833333333, 88
151.033333333, 93
155.633333333, 94
159.266666667, 74
163.833333333, 75
164.833333333, 75
166.4, 75
169.166666667, 76
169.4, 76
169.5, 77
172.7, 77
174.733333333, 79
177.866666667, 80
179.9, 100
181.566666667, 102
184.6, 83
186.1, 83
187.6, 84
188.1, 91
191.4, 106
193.1, 85
194.8, 107
196.666666667, 106
197.1, 107
197.633333333, 103
200.366666667, 108
211.766666667, 109
213.4, 110
214.4, 110
216.1, 110
222.3, 109
225.033333333, 109
227.733333333, 108
230.033333333, 108
234.166666667, 108
237.166666667, 107
238.2, 106
240.466666667, 105
244.166666667, 104
245.966666667, 101
246.766666667, 98
247.966666667, 94
248.233333333, 91
253.266666667, 88
255.033333333, 64
259.2, 60
259.533333333, 61
260.833333333, 63
262.566666667, 58
262.766666667, 58
263.4, 64
268.2, 78
269.666666667, 75
276.066666667, 74
276.933333333, 74
281.6, 74
283.266666667, 75
286.266666667, 74
287.133333333, 74
287.733333333, 74
293.2, 82
295.2, 82
295.466666667, 83
296.133333333, 82
299.233333333, 88
300.266666667, 74
301.066666667, 74
301.4, 73
303.966666667, 76
306.1, 76
311.133333333, 80
311.2, 83
312.766666667, 101
313.733333333, 106
317.4, 108
317.833333333, 107
320.6, 89
324.566666667, 90
331.2, 109
332.633333333, 109
335.1, 108
336.866666667, 107
340.233333333, 106
343.633333333, 98
343.8, 90
345.933333333, 89
349.233333333, 84
349.8, 80
351.0, 79
352.233333333, 54
360.533333333, 72
363.333333333, 69
363.8, 66
370.0, 68
375.466666667, 65
375.5, 64
380.166666667, 68
380.4, 66
383.9, 62
385.166666667, 83
387.133333333, 66
390.733333333, 68
392.0, 68
394.766666667, 69
400.966666667, 75
401.366666667, 76
403.666666667, 81
405.433333333, 81
408.4, 89
408.633333333, 90
410.733333333, 85
412.766666667, 89
415.766666667, 81
416.3, 77
417.1, 83
418.7, 89
421.7, 84
425.1, 60
426.466666667, 72
429.8, 70
430.7, 70
432.8, 61
433.166666667, 59
434.233333333, 37
438.533333333, 59
445.266666667, 56
448.033333333, 57
