trial0000029, 000450, SNPR, 195, 4, 48.750000, SZIP, 155, 2, 77.500000, ZIP, 2015, 18, 111.944444, 121, 135, 
trial0000030, 000450, SNPR, 213, 4, 53.250000, SZIP, 126, 2, 63.000000, ZIP, 1558, 18, 86.555556, 132, 149, 
trial0000031, 000450, SNPR, 143, 4, 35.750000, SZIP, 320, 2, 160.000000, ZIP, 2114, 18, 117.444444, 132, 148, 
trial0000032, 000450, SNPR, 171, 4, 42.750000, SZIP, 289, 2, 144.500000, ZIP, 2454, 18, 136.333333, N, 145, 
trial0000033, 000450, SNPR, 145, 4, 36.250000, SZIP, 166, 2, 83.000000, ZIP, 2300, 18, 127.777778, 160, 178, 
trial0000034, 000450, SNPR, 78, 4, 19.500000, SZIP, 276, 2, 138.000000, ZIP, 2344, 18, 130.222222, 133, 135, 
trial0000035, 000450, SNPR, 157, 4, 39.250000, SZIP, 264, 2, 132.000000, ZIP, 2011, 18, 111.722222, 137, 193, 
trial0000036, 000450, SNPR, 152, 4, 38.000000, SZIP, 230, 2, 115.000000, ZIP, 2460, 18, 136.666667, 143, 150, 
trial0000037, 000450, SNPR, 214, 4, 53.500000, SZIP, 308, 2, 154.000000, ZIP, 2229, 18, 123.833333, 160, 162, 
trial0000038, 000450, SNPR, 185, 4, 46.250000, SZIP, 246, 2, 123.000000, ZIP, 2058, 18, 114.333333, 143, 147, 
trial0000039, 000450, SNPR, 250, 4, 62.500000, SZIP, 283, 2, 141.500000, ZIP, 2246, 18, 124.777778, 123, 145, 
trial0000040, 000450, SNPR, 144, 4, 36.000000, SZIP, 226, 2, 113.000000, ZIP, 2268, 18, 126.000000, 122, 149, 
trial0000041, 000450, SNPR, 91, 4, 22.750000, SZIP, 243, 2, 121.500000, ZIP, 2274, 18, 126.333333, 158, 186, 
trial0000042, 000450, SNPR, 87, 4, 21.750000, SZIP, 310, 2, 155.000000, ZIP, 2370, 18, 131.666667, 162, 171, 
trial0000043, 000450, SNPR, 191, 4, 47.750000, SZIP, 324, 2, 162.000000, ZIP, 1838, 18, 102.111111, 130, 146, 
trial0000044, 000450, SNPR, 206, 4, 51.500000, SZIP, 257, 2, 128.500000, ZIP, 2099, 18, 116.611111, 125, 142, 
trial0000045, 000450, SNPR, 153, 4, 38.250000, SZIP, 254, 2, 127.000000, ZIP, 1991, 18, 110.611111, 164, 192, 
trial0000046, 000450, SNPR, 201, 4, 50.250000, SZIP, 237, 2, 118.500000, ZIP, 2481, 18, 137.833333, N, 172, 
trial0000047, 000450, SNPR, 136, 4, 34.000000, SZIP, 208, 2, 104.000000, ZIP, 2070, 18, 115.000000, 163, 167, 
trial0000048, 000450, SNPR, 212, 4, 53.000000, SZIP, 237, 2, 118.500000, ZIP, 2381, 18, 132.277778, 156, 171, 
trial0000049, 000450, SNPR, 244, 4, 61.000000, SZIP, 266, 2, 133.000000, ZIP, 2080, 18, 115.555556, 124, 148, 
trial0000050, 000450, SNPR, 210, 4, 52.500000, SZIP, 236, 2, 118.000000, ZIP, 1834, 18, 101.888889, 146, 149, 
trial0000001, 000450, SNPR, 203, 6, 33.833333, SZIP, 262, 2, 131.000000, ZIP, 1907, 16, 119.187500, 130, 157, 
trial0000002, 000450, SNPR, 215, 6, 35.833333, SZIP, 193, 2, 96.500000, ZIP, 1948, 16, 121.750000, 164, 189, 
trial0000003, 000450, SNPR, 312, 6, 52.000000, SZIP, 168, 2, 84.000000, ZIP, 1760, 16, 110.000000, 168, 174, 
trial0000004, 000450, SNPR, 182, 6, 30.333333, SZIP, 362, 2, 181.000000, ZIP, 1882, 16, 117.625000, 165, 169, 
trial0000005, 000450, SNPR, 229, 6, 38.166667, SZIP, 221, 2, 110.500000, ZIP, 1926, 16, 120.375000, 111, 147, 
trial0000006, 000450, SNPR, 266, 6, 44.333333, SZIP, 290, 2, 145.000000, ZIP, 1705, 16, 106.562500, 166, 171, 
trial0000007, 000450, SNPR, 226, 6, 37.666667, SZIP, 307, 2, 153.500000, ZIP, 2023, 16, 126.437500, 130, 143, 
trial0000008, 000450, SNPR, 377, 6, 62.833333, SZIP, 293, 2, 146.500000, ZIP, 1882, 16, 117.625000, 152, 166, 
trial0000009, 000450, SNPR, 297, 6, 49.500000, SZIP, 344, 2, 172.000000, ZIP, 2113, 16, 132.062500, 147, 148, 
trial0000010, 000450, SNPR, 213, 6, 35.500000, SZIP, 263, 2, 131.500000, ZIP, 1987, 16, 124.187500, N, 149, 
trial0000011, 000450, SNPR, 185, 6, 30.833333, SZIP, 141, 2, 70.500000, ZIP, 1866, 16, 116.625000, N, 167, 
trial0000012, 000450, SNPR, 177, 6, 29.500000, SZIP, 289, 2, 144.500000, ZIP, 2074, 16, 129.625000, 167, 171, 
trial0000013, 000450, SNPR, 201, 6, 33.500000, SZIP, 287, 2, 143.500000, ZIP, 1850, 16, 115.625000, 164, 184, 
trial0000014, 000450, SNPR, 275, 6, 45.833333, SZIP, 156, 2, 78.000000, ZIP, 2061, 16, 128.812500, 141, 166, 
trial0000015, 000450, SNPR, 229, 6, 38.166667, SZIP, 193, 2, 96.500000, ZIP, 1964, 16, 122.750000, N, 192, 
trial0000016, 000450, SNPR, 262, 6, 43.666667, SZIP, 224, 2, 112.000000, ZIP, 1840, 16, 115.000000, 140, 146, 
trial0000017, 000450, SNPR, 303, 6, 50.500000, SZIP, 268, 2, 134.000000, ZIP, 1722, 16, 107.625000, 157, 165, 
trial0000018, 000450, SNPR, 335, 6, 55.833333, SZIP, 259, 2, 129.500000, ZIP, 1878, 16, 117.375000, 162, 170, 
trial0000019, 000450, SNPR, 293, 6, 48.833333, SZIP, 264, 2, 132.000000, ZIP, 1691, 16, 105.687500, 166, 180, 
trial0000020, 000450, SNPR, 236, 6, 39.333333, SZIP, 241, 2, 120.500000, ZIP, 1782, 16, 111.375000, 137, 146, 
trial0000021, 000450, SNPR, 264, 6, 44.000000, SZIP, 270, 2, 135.000000, ZIP, 1923, 16, 120.187500, 140, 153, 
trial0000022, 000450, SNPR, 259, 6, 43.166667, SZIP, 189, 2, 94.500000, ZIP, 1768, 16, 110.500000, 121, 136, 
trial0000023, 000450, SNPR, 285, 6, 47.500000, SZIP, 303, 2, 151.500000, ZIP, 1843, 16, 115.187500, 160, 167, 
trial0000024, 000450, SNPR, 243, 6, 40.500000, SZIP, 262, 2, 131.000000, ZIP, 2035, 16, 127.187500, 159, 176, 
trial0000025, 000450, SNPR, 265, 6, 44.166667, SZIP, 171, 2, 85.500000, ZIP, 1773, 16, 110.812500, 145, 163, 
trial0000026, 000450, SNPR, 182, 6, 30.333333, SZIP, 273, 2, 136.500000, ZIP, 1997, 16, 124.812500, 122, 140, 
trial0000027, 000450, SNPR, 262, 6, 43.666667, SZIP, 217, 2, 108.500000, ZIP, 1840, 16, 115.000000, 124, 140, 
trial0000028, 000450, SNPR, 291, 6, 48.500000, SZIP, 207, 2, 103.500000, ZIP, 1879, 16, 117.437500, 159, 173, 
trial0000029, 000450, SNPR, 281, 6, 46.833333, SZIP, 270, 2, 135.000000, ZIP, 1951, 16, 121.937500, 126, 150, 
trial0000030, 000450, SNPR, 241, 6, 40.166667, SZIP, 205, 2, 102.500000, ZIP, 1734, 16, 108.375000, 139, 149, 
trial0000031, 000450, SNPR, 211, 6, 35.166667, SZIP, 290, 2, 145.000000, ZIP, 1852, 16, 115.750000, 157, 209, 
trial0000032, 000450, SNPR, 268, 6, 44.666667, SZIP, 321, 2, 160.500000, ZIP, 1960, 16, 122.500000, 147, 148, 
trial0000033, 000450, SNPR, 284, 6, 47.333333, SZIP, 246, 2, 123.000000, ZIP, 1947, 16, 121.687500, 164, 172, 
trial0000034, 000450, SNPR, 305, 6, 50.833333, SZIP, 305, 2, 152.500000, ZIP, 1853, 16, 115.812500, 161, 185, 
trial0000035, 000450, SNPR, 310, 6, 51.666667, SZIP, 200, 2, 100.000000, ZIP, 1990, 16, 124.375000, 166, 169, 
trial0000036, 000450, SNPR, 216, 6, 36.000000, SZIP, 285, 2, 142.500000, ZIP, 1972, 16, 123.250000, 160, 164, 
trial0000037, 000450, SNPR, 308, 6, 51.333333, SZIP, 242, 2, 121.000000, ZIP, 1825, 16, 114.062500, 163, 196, 
trial0000038, 000450, SNPR, 283, 6, 47.166667, SZIP, 292, 2, 146.000000, ZIP, 1717, 16, 107.312500, 106, 162, 
trial0000039, 000450, SNPR, 248, 6, 41.333333, SZIP, 245, 2, 122.500000, ZIP, 1926, 16, 120.375000, N, 149, 
trial0000040, 000450, SNPR, 302, 6, 50.333333, SZIP, 341, 2, 170.500000, ZIP, 2032, 16, 127.000000, 108, 155, 
trial0000041, 000450, SNPR, 219, 6, 36.500000, SZIP, 127, 2, 63.500000, ZIP, 1801, 16, 112.562500, 162, 184, 
trial0000042, 000450, SNPR, 273, 6, 45.500000, SZIP, 262, 2, 131.000000, ZIP, 1497, 16, 93.562500, 131, 147, 
trial0000043, 000450, SNPR, 260, 6, 43.333333, SZIP, 277, 2, 138.500000, ZIP, 1530, 16, 95.625000, 133, 167, 
trial0000044, 000450, SNPR, 304, 6, 50.666667, SZIP, 226, 2, 113.000000, ZIP, 1997, 16, 124.812500, 112, 137, 
trial0000045, 000450, SNPR, 251, 6, 41.833333, SZIP, 289, 2, 144.500000, ZIP, 1691, 16, 105.687500, 144, 148, 
trial0000046, 000450, SNPR, 222, 6, 37.000000, SZIP, 249, 2, 124.500000, ZIP, 1811, 16, 113.187500, 162, 176, 
trial0000047, 000450, SNPR, 236, 6, 39.333333, SZIP, 210, 2, 105.000000, ZIP, 2001, 16, 125.062500, 152, 159, 
trial0000048, 000450, SNPR, 259, 6, 43.166667, SZIP, 316, 2, 158.000000, ZIP, 2108, 16, 131.750000, 122, 146, 
trial0000049, 000450, SNPR, 199, 6, 33.166667, SZIP, 232, 2, 116.000000, ZIP, 1830, 16, 114.375000, 145, 147, 
trial0000050, 000450, SNPR, 228, 6, 38.000000, SZIP, 252, 2, 126.000000, ZIP, 1591, 16, 99.437500, 167, 174, 
trial0000001, 000450, SNPR, 249, 8, 31.125000, SZIP, 231, 2, 115.500000, ZIP, 1746, 14, 124.714286, 99, 150, 
trial0000002, 000450, SNPR, 445, 8, 55.625000, SZIP, 127, 2, 63.500000, ZIP, 1642, 14, 117.285714, 126, 136, 
trial0000003, 000450, SNPR, 210, 8, 26.250000, SZIP, 250, 2, 125.000000, ZIP, 1643, 14, 117.357143, 167, 205, 
trial0000004, 000450, SNPR, 318, 8, 39.750000, SZIP, 244, 2, 122.000000, ZIP, 1849, 14, 132.071429, 132, 147, 
trial0000005, 000450, SNPR, 360, 8, 45.000000, SZIP, 200, 2, 100.000000, ZIP, 1418, 14, 101.285714, 136, 151, 
trial0000006, 000450, SNPR, 300, 8, 37.500000, SZIP, 258, 2, 129.000000, ZIP, 1596, 14, 114.000000, 167, 177, 
trial0000007, 000450, SNPR, 306, 8, 38.250000, SZIP, 205, 2, 102.500000, ZIP, 1723, 14, 123.071429, 158, 182, 
trial0000008, 000450, SNPR, 307, 8, 38.375000, SZIP, 190, 2, 95.000000, ZIP, 1613, 14, 115.214286, 138, 145, 
trial0000009, 000450, SNPR, 328, 8, 41.000000, SZIP, 298, 2, 149.000000, ZIP, 1487, 14, 106.214286, 144, 149, 
trial0000010, 000450, SNPR, 373, 8, 46.625000, SZIP, 351, 2, 175.500000, ZIP, 1716, 14, 122.571429, 162, 174, 
trial0000011, 000450, SNPR, 265, 8, 33.125000, SZIP, 283, 2, 141.500000, ZIP, 1541, 14, 110.071429, 167, 179, 
trial0000012, 000450, SNPR, 264, 8, 33.000000, SZIP, 262, 2, 131.000000, ZIP, 1755, 14, 125.357143, 142, 148, 
trial0000013, 000450, SNPR, 307, 8, 38.375000, SZIP, 310, 2, 155.000000, ZIP, 1689, 14, 120.642857, 165, 171, 
trial0000014, 000450, SNPR, 323, 8, 40.375000, SZIP, 340, 2, 170.000000, ZIP, 1734, 14, 123.857143, 115, 150, 
trial0000015, 000450, SNPR, 430, 8, 53.750000, SZIP, 247, 2, 123.500000, ZIP, 1758, 14, 125.571429, 104, 143, 
trial0000016, 000450, SNPR, 401, 8, 50.125000, SZIP, 217, 2, 108.500000, ZIP, 1070, 14, 76.428571, 144, 168, 
trial0000017, 000450, SNPR, 439, 8, 54.875000, SZIP, 287, 2, 143.500000, ZIP, 1444, 14, 103.142857, N, 153, 
trial0000018, 000450, SNPR, 332, 8, 41.500000, SZIP, 237, 2, 118.500000, ZIP, 1735, 14, 123.928571, 143, 146, 
trial0000019, 000450, SNPR, 381, 8, 47.625000, SZIP, 191, 2, 95.500000, ZIP, 1716, 14, 122.571429, 122, 146, 
trial0000020, 000450, SNPR, 322, 8, 40.250000, SZIP, 279, 2, 139.500000, ZIP, 1546, 14, 110.428571, 163, 180, 
trial0000021, 000450, SNPR, 313, 8, 39.125000, SZIP, 268, 2, 134.000000, ZIP, 1601, 14, 114.357143, 154, 164, 
trial0000022, 000450, SNPR, 307, 8, 38.375000, SZIP, 230, 2, 115.000000, ZIP, 1609, 14, 114.928571, 109, 149, 
