trial0000001, 000450, SNPR, 63, 2, 31.500000, SZIP, 265, 2, 132.500000, ZIP, 2568, 20, 128.400000, 45, 89, 
trial0000010, 000450, SNPR, 279, 6, 46.500000, SZIP, 272, 2, 136.000000, ZIP, 2310, 16, 144.375000, 47, 81, 
trial0000011, 000450, SNPR, 220, 6, 36.666667, SZIP, 223, 2, 111.500000, ZIP, 1912, 16, 119.500000, 51, 56, 
trial0000012, 000450, SNPR, 180, 6, 30.000000, SZIP, 254, 2, 127.000000, ZIP, 1876, 16, 117.250000, 53, 55, 
trial0000013, 000450, SNPR, 195, 6, 32.500000, SZIP, 249, 2, 124.500000, ZIP, 2194, 16, 137.125000, 50, 389, 
trial0000014, 000450, SNPR, 252, 6, 42.000000, SZIP, 190, 2, 95.000000, ZIP, 1880, 16, 117.500000, 30, 94, 
trial0000015, 000450, SNPR, 221, 6, 36.833333, SZIP, 133, 2, 66.500000, ZIP, 1692, 16, 105.750000, 29, N, 
trial0000016, 000450, SNPR, 370, 6, 61.666667, SZIP, 292, 2, 146.000000, ZIP, 2196, 16, 137.250000, 54, 61, 
trial0000017, 000450, SNPR, 247, 6, 41.166667, SZIP, 299, 2, 149.500000, ZIP, 2031, 16, 126.937500, 40, 68, 
trial0000018, 000450, SNPR, 225, 6, 37.500000, SZIP, 219, 2, 109.500000, ZIP, 1967, 16, 122.937500, 57, 62, 
trial0000019, 000450, SNPR, 287, 6, 47.833333, SZIP, 258, 2, 129.000000, ZIP, 2118, 16, 132.375000, 54, 112, 
trial0000020, 000450, SNPR, 232, 6, 38.666667, SZIP, 228, 2, 114.000000, ZIP, 2026, 16, 126.625000, 50, 85, 
trial0000021, 000450, SNPR, 152, 6, 25.333333, SZIP, 267, 2, 133.500000, ZIP, 2098, 16, 131.125000, 51, N, 
trial0000022, 000450, SNPR, 350, 6, 58.333333, SZIP, 269, 2, 134.500000, ZIP, 1988, 16, 124.250000, 58, 68, 
trial0000023, 000450, SNPR, 242, 6, 40.333333, SZIP, 340, 2, 170.000000, ZIP, 1849, 16, 115.562500, 52, 87, 
trial0000024, 000450, SNPR, 265, 6, 44.166667, SZIP, 262, 2, 131.000000, ZIP, 2147, 16, 134.187500, 33, 87, 
trial0000025, 000450, SNPR, 314, 6, 52.333333, SZIP, 417, 2, 208.500000, ZIP, 1863, 16, 116.437500, 52, 86, 
trial0000026, 000450, SNPR, 207, 6, 34.500000, SZIP, 347, 2, 173.500000, ZIP, 1900, 16, 118.750000, 34, 45, 
trial0000027, 000450, SNPR, 308, 6, 51.333333, SZIP, 289, 2, 144.500000, ZIP, 2127, 16, 132.937500, 59, 85, 
trial0000028, 000450, SNPR, 201, 6, 33.500000, SZIP, 247, 2, 123.500000, ZIP, 1977, 16, 123.562500, 47, 56, 
trial0000029, 000450, SNPR, 380, 6, 63.333333, SZIP, 271, 2, 135.500000, ZIP, 1935, 16, 120.937500, 56, 69, 
trial0000030, 000450, SNPR, 346, 6, 57.666667, SZIP, 248, 2, 124.000000, ZIP, 1739, 16, 108.687500, 52, 84, 
trial0000031, 000450, SNPR, 286, 6, 47.666667, SZIP, 219, 2, 109.500000, ZIP, 2140, 16, 133.750000, 57, 141, 
trial0000032, 000450, SNPR, 316, 6, 52.666667, SZIP, 169, 2, 84.500000, ZIP, 1745, 16, 109.062500, 51, 87, 
trial0000033, 000450, SNPR, 238, 6, 39.666667, SZIP, 197, 2, 98.500000, ZIP, 2188, 16, 136.750000, N, 82, 
trial0000034, 000450, SNPR, 224, 6, 37.333333, SZIP, 310, 2, 155.000000, ZIP, 1984, 16, 124.000000, 60, 78, 
trial0000035, 000450, SNPR, 172, 6, 28.666667, SZIP, 252, 2, 126.000000, ZIP, 2300, 16, 143.750000, 49, 88, 
trial0000036, 000450, SNPR, 305, 6, 50.833333, SZIP, 243, 2, 121.500000, ZIP, 2048, 16, 128.000000, 46, 67, 
trial0000037, 000450, SNPR, 196, 6, 32.666667, SZIP, 233, 2, 116.500000, ZIP, 1916, 16, 119.750000, 55, 81, 
trial0000038, 000450, SNPR, 200, 6, 33.333333, SZIP, 262, 2, 131.000000, ZIP, 2031, 16, 126.937500, 31, 39, 
trial0000039, 000450, SNPR, 218, 6, 36.333333, SZIP, 224, 2, 112.000000, ZIP, 2130, 16, 133.125000, N, 58, 
trial0000040, 000450, SNPR, 251, 6, 41.833333, SZIP, 200, 2, 100.000000, ZIP, 2206, 16, 137.875000, 51, 63, 
trial0000041, 000450, SNPR, 247, 6, 41.166667, SZIP, 252, 2, 126.000000, ZIP, 2003, 16, 125.187500, 54, 90, 
trial0000042, 000450, SNPR, 211, 6, 35.166667, SZIP, 178, 2, 89.000000, ZIP, 1798, 16, 112.375000, 46, 56, 
trial0000043, 000450, SNPR, 221, 6, 36.833333, SZIP, 210, 2, 105.000000, ZIP, 1803, 16, 112.687500, 46, 102, 
trial0000044, 000450, SNPR, 228, 6, 38.000000, SZIP, 207, 2, 103.500000, ZIP, 1923, 16, 120.187500, 37, 40, 
trial0000045, 000450, SNPR, 270, 6, 45.000000, SZIP, 202, 2, 101.000000, ZIP, 2032, 16, 127.000000, 53, 87, 
trial0000046, 000450, SNPR, 276, 6, 46.000000, SZIP, 262, 2, 131.000000, ZIP, 2182, 16, 136.375000, 53, 99, 
trial0000047, 000450, SNPR, 301, 6, 50.166667, SZIP, 351, 2, 175.500000, ZIP, 1844, 16, 115.250000, 53, 61, 
trial0000048, 000450, SNPR, 340, 6, 56.666667, SZIP, 289, 2, 144.500000, ZIP, 1623, 16, 101.437500, 54, 57, 
trial0000049, 000450, SNPR, 196, 6, 32.666667, SZIP, 261, 2, 130.500000, ZIP, 1821, 16, 113.812500, 63, 90, 
trial0000050, 000450, SNPR, 304, 6, 50.666667, SZIP, 319, 2, 159.500000, ZIP, 1988, 16, 124.250000, 29, 205, 
trial0000001, 000450, SNPR, 282, 8, 35.250000, SZIP, 259, 2, 129.500000, ZIP, 1771, 14, 126.500000, 27, 89, 
trial0000002, 000450, SNPR, 382, 8, 47.750000, SZIP, 218, 2, 109.000000, ZIP, 1590, 14, 113.571429, 42, 69, 
trial0000003, 000450, SNPR, 424, 8, 53.000000, SZIP, 230, 2, 115.000000, ZIP, 1657, 14, 118.357143, 46, 89, 
trial0000004, 000450, SNPR, 232, 8, 29.000000, SZIP, 226, 2, 113.000000, ZIP, 1674, 14, 119.571429, 35, 38, 
trial0000005, 000450, SNPR, 368, 8, 46.000000, SZIP, 236, 2, 118.000000, ZIP, 1786, 14, 127.571429, 32, 35, 
trial0000006, 000450, SNPR, 460, 8, 57.500000, SZIP, 252, 2, 126.000000, ZIP, 1917, 14, 136.928571, 61, N, 
trial0000007, 000450, SNPR, 404, 8, 50.500000, SZIP, 307, 2, 153.500000, ZIP, 1911, 14, 136.500000, 53, 106, 
trial0000008, 000450, SNPR, 354, 8, 44.250000, SZIP, 219, 2, 109.500000, ZIP, 1841, 14, 131.500000, 51, N, 
trial0000009, 000450, SNPR, 287, 8, 35.875000, SZIP, 289, 2, 144.500000, ZIP, 1691, 14, 120.785714, 55, 65, 
trial0000010, 000450, SNPR, 336, 8, 42.000000, SZIP, 303, 2, 151.500000, ZIP, 1844, 14, 131.714286, 54, N, 
trial0000011, 000450, SNPR, 353, 8, 44.125000, SZIP, 273, 2, 136.500000, ZIP, 1798, 14, 128.428571, 51, 90, 
trial0000012, 000450, SNPR, 344, 8, 43.000000, SZIP, 267, 2, 133.500000, ZIP, 1645, 14, 117.500000, 45, 54, 
trial0000013, 000450, SNPR, 335, 8, 41.875000, SZIP, 259, 2, 129.500000, ZIP, 1856, 14, 132.571429, 48, N, 
trial0000014, 000450, SNPR, 296, 8, 37.000000, SZIP, 214, 2, 107.000000, ZIP, 1777, 14, 126.928571, N, N, 
trial0000015, 000450, SNPR, 373, 8, 46.625000, SZIP, 279, 2, 139.500000, ZIP, 1647, 14, 117.642857, 59, 88, 
trial0000016, 000450, SNPR, 296, 8, 37.000000, SZIP, 190, 2, 95.000000, ZIP, 1305, 14, 93.214286, 48, 63, 
trial0000017, 000450, SNPR, 315, 8, 39.375000, SZIP, 268, 2, 134.000000, ZIP, 1753, 14, 125.214286, 51, 90, 
trial0000018, 000450, SNPR, 248, 8, 31.000000, SZIP, 210, 2, 105.000000, ZIP, 1526, 14, 109.000000, 59, 61, 
trial0000019, 000450, SNPR, 275, 8, 34.375000, SZIP, 228, 2, 114.000000, ZIP, 1862, 14, 133.000000, 54, 305, 
trial0000020, 000450, SNPR, 371, 8, 46.375000, SZIP, 248, 2, 124.000000, ZIP, 1548, 14, 110.571429, 61, 88, 
trial0000021, 000450, SNPR, 289, 8, 36.125000, SZIP, 327, 2, 163.500000, ZIP, 1713, 14, 122.357143, 60, 64, 
trial0000022, 000450, SNPR, 274, 8, 34.250000, SZIP, 300, 2, 150.000000, ZIP, 1823, 14, 130.214286, N, 90, 
trial0000023, 000450, SNPR, 353, 8, 44.125000, SZIP, 264, 2, 132.000000, ZIP, 1822, 14, 130.142857, 52, 60, 
trial0000024, 000450, SNPR, 400, 8, 50.000000, SZIP, 218, 2, 109.000000, ZIP, 1722, 14, 123.000000, 46, N, 
trial0000025, 000450, SNPR, 426, 8, 53.250000, SZIP, 215, 2, 107.500000, ZIP, 1757, 14, 125.500000, 53, 69, 
trial0000026, 000450, SNPR, 375, 8, 46.875000, SZIP, 259, 2, 129.500000, ZIP, 1935, 14, 138.214286, N, 34, 
trial0000027, 000450, SNPR, 413, 8, 51.625000, SZIP, 286, 2, 143.000000, ZIP, 1645, 14, 117.500000, 54, 55, 
trial0000028, 000450, SNPR, 392, 8, 49.000000, SZIP, 320, 2, 160.000000, ZIP, 1631, 14, 116.500000, 54, 55, 
trial0000029, 000450, SNPR, 378, 8, 47.250000, SZIP, 260, 2, 130.000000, ZIP, 1578, 14, 112.714286, 52, 89, 
trial0000030, 000450, SNPR, 408, 8, 51.000000, SZIP, 290, 2, 145.000000, ZIP, 1781, 14, 127.214286, 58, 64, 
trial0000031, 000450, SNPR, 500, 8, 62.500000, SZIP, 234, 2, 117.000000, ZIP, 1707, 14, 121.928571, 53, 76, 
trial0000032, 000450, SNPR, 392, 8, 49.000000, SZIP, 291, 2, 145.500000, ZIP, 1644, 14, 117.428571, 57, N, 
trial0000033, 000450, SNPR, 302, 8, 37.750000, SZIP, 216, 2, 108.000000, ZIP, 1522, 14, 108.714286, 52, 77, 
trial0000034, 000450, SNPR, 380, 8, 47.500000, SZIP, 172, 2, 86.000000, ZIP, 1897, 14, 135.500000, 52, 85, 
trial0000035, 000450, SNPR, 455, 8, 56.875000, SZIP, 167, 2, 83.500000, ZIP, 1150, 14, 82.142857, 53, 82, 
trial0000036, 000450, SNPR, 326, 8, 40.750000, SZIP, 260, 2, 130.000000, ZIP, 1845, 14, 131.785714, 51, 67, 
trial0000037, 000450, SNPR, 257, 8, 32.125000, SZIP, 342, 2, 171.000000, ZIP, 1842, 14, 131.571429, 60, 413, 
trial0000038, 000450, SNPR, 408, 8, 51.000000, SZIP, 200, 2, 100.000000, ZIP, 1936, 14, 138.285714, 52, 84, 
trial0000039, 000450, SNPR, 307, 8, 38.375000, SZIP, 314, 2, 157.000000, ZIP, 1993, 14, 142.357143, 29, 91, 
trial0000040, 000450, SNPR, 304, 8, 38.000000, SZIP, 205, 2, 102.500000, ZIP, 1852, 14, 132.285714, 53, 315, 
trial0000041, 000450, SNPR, 281, 8, 35.125000, SZIP, 255, 2, 127.500000, ZIP, 1819, 14, 129.928571, 33, 250, 
trial0000042, 000450, SNPR, 344, 8, 43.000000, SZIP, 268, 2, 134.000000, ZIP, 1676, 14, 119.714286, 52, 72, 
trial0000043, 000450, SNPR, 388, 8, 48.500000, SZIP, 243, 2, 121.500000, ZIP, 1830, 14, 130.714286, 53, 78, 
trial0000044, 000450, SNPR, 304, 8, 38.000000, SZIP, 238, 2, 119.000000, ZIP, 1648, 14, 117.714286, 51, 58, 
trial0000045, 000450, SNPR, 371, 8, 46.375000, SZIP, 239, 2, 119.500000, ZIP, 1706, 14, 121.857143, 51, 68, 
trial0000046, 000450, SNPR, 268, 8, 33.500000, SZIP, 270, 2, 135.000000, ZIP, 1742, 14, 124.428571, 50, 82, 
trial0000047, 000450, SNPR, 337, 8, 42.125000, SZIP, 256, 2, 128.000000, ZIP, 1871, 14, 133.642857, 31, 40, 
trial0000048, 000450, SNPR, 269, 8, 33.625000, SZIP, 210, 2, 105.000000, ZIP, 1498, 14, 107.000000, 53, 62, 
trial0000049, 000450, SNPR, 450, 8, 56.250000, SZIP, 215, 2, 107.500000, ZIP, 1723, 14, 123.071429, 51, 53, 
