trial0000016, 000450, SNPR, 243, 8, 30.375000, ZIP, 944, 8, 118.000000, 52, 78, 
trial0000017, 000450, SNPR, 424, 8, 53.000000, ZIP, 872, 8, 109.000000, 51, 627, 
trial0000018, 000450, SNPR, 348, 8, 43.500000, ZIP, 872, 8, 109.000000, 52, 83, 
trial0000019, 000450, SNPR, 427, 8, 53.375000, ZIP, 823, 8, 102.875000, 49, 89, 
trial0000020, 000450, SNPR, 317, 8, 39.625000, ZIP, 863, 8, 107.875000, 50, 708, 
trial0000021, 000450, SNPR, 365, 8, 45.625000, ZIP, 858, 8, 107.250000, 57, 102, 
trial0000022, 000450, SNPR, 352, 8, 44.000000, ZIP, 857, 8, 107.125000, 51, 90, 
trial0000023, 000450, SNPR, 248, 8, 31.000000, ZIP, 870, 8, 108.750000, 51, 552, 
trial0000024, 000450, SNPR, 287, 8, 35.875000, ZIP, 993, 8, 124.125000, 45, 129, 
trial0000025, 000450, SNPR, 283, 8, 35.375000, ZIP, 989, 8, 123.625000, 56, 70, 
trial0000026, 000450, SNPR, 421, 8, 52.625000, ZIP, 1074, 8, 134.250000, 61, N, 
trial0000027, 000450, SNPR, 246, 8, 30.750000, ZIP, 922, 8, 115.250000, 55, 78, 
trial0000028, 000450, SNPR, 321, 8, 40.125000, ZIP, 967, 8, 120.875000, 52, N, 
trial0000029, 000450, SNPR, 363, 8, 45.375000, ZIP, 963, 8, 120.375000, 51, N, 
trial0000030, 000450, SNPR, 286, 8, 35.750000, ZIP, 856, 8, 107.000000, 52, 274, 
trial0000031, 000450, SNPR, 280, 8, 35.000000, ZIP, 869, 8, 108.625000, 28, 44, 
trial0000032, 000450, SNPR, 281, 8, 35.125000, ZIP, 1006, 8, 125.750000, 49, 80, 
trial0000033, 000450, SNPR, 249, 8, 31.125000, ZIP, 792, 8, 99.000000, 54, 922, 
trial0000034, 000450, SNPR, 357, 8, 44.625000, ZIP, 760, 8, 95.000000, 59, 352, 
trial0000035, 000450, SNPR, 232, 8, 29.000000, ZIP, 949, 8, 118.625000, 52, 91, 
trial0000036, 000450, SNPR, 239, 8, 29.875000, ZIP, 1013, 8, 126.625000, 53, 107, 
trial0000037, 000450, SNPR, 395, 8, 49.375000, ZIP, 543, 8, 67.875000, 50, 88, 
trial0000038, 000450, SNPR, 327, 8, 40.875000, ZIP, 825, 8, 103.125000, 45, 116, 
trial0000039, 000450, SNPR, 320, 8, 40.000000, ZIP, 811, 8, 101.375000, 57, 71, 
trial0000040, 000450, SNPR, 297, 8, 37.125000, ZIP, 994, 8, 124.250000, 57, 97, 
trial0000041, 000450, SNPR, 283, 8, 35.375000, ZIP, 1165, 8, 145.625000, 52, 74, 
trial0000042, 000450, SNPR, 356, 8, 44.500000, ZIP, 1001, 8, 125.125000, 44, 70, 
trial0000043, 000450, SNPR, 389, 8, 48.625000, ZIP, 899, 8, 112.375000, 59, 647, 
trial0000044, 000450, SNPR, 341, 8, 42.625000, ZIP, 943, 8, 117.875000, 50, 90, 
trial0000045, 000450, SNPR, 271, 8, 33.875000, ZIP, 1037, 8, 129.625000, 62, 86, 
trial0000046, 000450, SNPR, 310, 8, 38.750000, ZIP, 986, 8, 123.250000, 48, 55, 
trial0000047, 000450, SNPR, 263, 8, 32.875000, ZIP, 929, 8, 116.125000, 40, 53, 
trial0000048, 000450, SNPR, 326, 8, 40.750000, ZIP, 1051, 8, 131.375000, 52, 76, 
trial0000049, 000450, SNPR, 316, 8, 39.500000, ZIP, 738, 8, 92.250000, 51, 77, 
trial0000050, 000450, SNPR, 298, 8, 37.250000, ZIP, 767, 8, 95.875000, 46, N, 
trial0000001, 000450, SNPR, 289, 10, 28.900000, ZIP, 794, 6, 132.333333, 36, 67, 
trial0000002, 000450, SNPR, 320, 10, 32.000000, ZIP, 746, 6, 124.333333, N, 504, 
trial0000003, 000450, SNPR, 454, 10, 45.400000, ZIP, 635, 6, 105.833333, 52, 87, 
trial0000004, 000450, SNPR, 359, 10, 35.900000, ZIP, 657, 6, 109.500000, 54, 222, 
trial0000005, 000450, SNPR, 356, 10, 35.600000, ZIP, 509, 6, 84.833333, 60, 84, 
trial0000006, 000450, SNPR, 518, 10, 51.800000, ZIP, 563, 6, 93.833333, 52, 82, 
trial0000007, 000450, SNPR, 376, 10, 37.600000, ZIP, 583, 6, 97.166667, 52, 116, 
trial0000008, 000450, SNPR, 476, 10, 47.600000, ZIP, 610, 6, 101.666667, 35, 72, 
trial0000009, 000450, SNPR, 455, 10, 45.500000, ZIP, 590, 6, 98.333333, 51, 72, 
trial0000010, 000450, SNPR, 448, 10, 44.800000, ZIP, 701, 6, 116.833333, 49, 861, 
trial0000011, 000450, SNPR, 367, 10, 36.700000, ZIP, 605, 6, 100.833333, 49, 76, 
trial0000012, 000450, SNPR, 413, 10, 41.300000, ZIP, 593, 6, 98.833333, N, 92, 
trial0000013, 000450, SNPR, 405, 10, 40.500000, ZIP, 421, 6, 70.166667, 33, 56, 
trial0000014, 000450, SNPR, 412, 10, 41.200000, ZIP, 711, 6, 118.500000, 52, 85, 
trial0000015, 000450, SNPR, 468, 10, 46.800000, ZIP, 570, 6, 95.000000, 64, 70, 
trial0000016, 000450, SNPR, 423, 10, 42.300000, ZIP, 646, 6, 107.666667, 51, 90, 
trial0000017, 000450, SNPR, 425, 10, 42.500000, ZIP, 587, 6, 97.833333, 37, 292, 
trial0000018, 000450, SNPR, 478, 10, 47.800000, ZIP, 551, 6, 91.833333, 56, 79, 
trial0000019, 000450, SNPR, 313, 10, 31.300000, ZIP, 697, 6, 116.166667, 62, 76, 
trial0000020, 000450, SNPR, 352, 10, 35.200000, ZIP, 650, 6, 108.333333, 52, 111, 
trial0000021, 000450, SNPR, 413, 10, 41.300000, ZIP, 678, 6, 113.000000, 56, 83, 
trial0000022, 000450, SNPR, 418, 10, 41.800000, ZIP, 512, 6, 85.333333, 52, 53, 
trial0000023, 000450, SNPR, 459, 10, 45.900000, ZIP, 535, 6, 89.166667, 62, 83, 
trial0000024, 000450, SNPR, 411, 10, 41.100000, ZIP, 757, 6, 126.166667, N, 35, 
trial0000025, 000450, SNPR, 383, 10, 38.300000, ZIP, 790, 6, 131.666667, 58, 89, 
trial0000026, 000450, SNPR, 324, 10, 32.400000, ZIP, 522, 6, 87.000000, 52, 85, 
trial0000027, 000450, SNPR, 372, 10, 37.200000, ZIP, 562, 6, 93.666667, 55, 90, 
trial0000028, 000450, SNPR, 267, 10, 26.700000, ZIP, 654, 6, 109.000000, 28, 53, 
trial0000029, 000450, SNPR, 406, 10, 40.600000, ZIP, 473, 6, 78.833333, 56, 91, 
trial0000030, 000450, SNPR, 487, 10, 48.700000, ZIP, 711, 6, 118.500000, N, N, 
trial0000031, 000450, SNPR, 362, 10, 36.200000, ZIP, 565, 6, 94.166667, 52, 53, 
trial0000032, 000450, SNPR, 336, 10, 33.600000, ZIP, 790, 6, 131.666667, 39, 41, 
trial0000033, 000450, SNPR, 342, 10, 34.200000, ZIP, 726, 6, 121.000000, 56, 77, 
trial0000034, 000450, SNPR, 309, 10, 30.900000, ZIP, 679, 6, 113.166667, 53, N, 
trial0000035, 000450, SNPR, 357, 10, 35.700000, ZIP, 709, 6, 118.166667, N, 93, 
trial0000036, 000450, SNPR, 481, 10, 48.100000, ZIP, 626, 6, 104.333333, 55, N, 
trial0000037, 000450, SNPR, 335, 10, 33.500000, ZIP, 694, 6, 115.666667, 54, 58, 
trial0000038, 000450, SNPR, 434, 10, 43.400000, ZIP, 582, 6, 97.000000, 53, 136, 
trial0000039, 000450, SNPR, 508, 10, 50.800000, ZIP, 619, 6, 103.166667, 52, 83, 
trial0000040, 000450, SNPR, 410, 10, 41.000000, ZIP, 710, 6, 118.333333, 52, 64, 
trial0000041, 000450, SNPR, 373, 10, 37.300000, ZIP, 216, 6, 36.000000, 63, 90, 
trial0000042, 000450, SNPR, 320, 10, 32.000000, ZIP, 639, 6, 106.500000, 60, 527, 
trial0000043, 000450, SNPR, 419, 10, 41.900000, ZIP, 530, 6, 88.333333, 1, 90, 
trial0000044, 000450, SNPR, 386, 10, 38.600000, ZIP, 524, 6, 87.333333, 52, 90, 
trial0000045, 000450, SNPR, 399, 10, 39.900000, ZIP, 739, 6, 123.166667, 53, 80, 
trial0000046, 000450, SNPR, 417, 10, 41.700000, ZIP, 701, 6, 116.833333, N, 89, 
trial0000047, 000450, SNPR, 351, 10, 35.100000, ZIP, 730, 6, 121.666667, 65, 653, 
trial0000048, 000450, SNPR, 490, 10, 49.000000, ZIP, 741, 6, 123.500000, 62, 89, 
trial0000049, 000450, SNPR, 398, 10, 39.800000, ZIP, 585, 6, 97.500000, 61, 132, 
trial0000050, 000450, SNPR, 418, 10, 41.800000, ZIP, 698, 6, 116.333333, 63, 91, 
trial0000001, 000450, SNPR, 309, 12, 25.750000, ZIP, 400, 4, 100.000000, 52, 88, 
trial0000002, 000450, SNPR, 527, 12, 43.916667, ZIP, 394, 4, 98.500000, 61, 165, 
trial0000003, 000450, SNPR, 452, 12, 37.666667, ZIP, 454, 4, 113.500000, 21, 37, 
trial0000004, 000450, SNPR, 415, 12, 34.583333, ZIP, 278, 4, 69.500000, N, 68, 
trial0000005, 000450, SNPR, 411, 12, 34.250000, ZIP, 418, 4, 104.500000, 52, 59, 
trial0000006, 000450, SNPR, 365, 12, 30.416667, ZIP, 441, 4, 110.250000, 43, N, 
trial0000007, 000450, SNPR, 474, 12, 39.500000, ZIP, 366, 4, 91.500000, 57, 185, 
trial0000008, 000450, SNPR, 385, 12, 32.083333, ZIP, 395, 4, 98.750000, 62, 276, 
trial0000009, 000450, SNPR, 419, 12, 34.916667, ZIP, 534, 4, 133.500000, 51, 83, 
trial0000010, 000450, SNPR, 460, 12, 38.333333, ZIP, 499, 4, 124.750000, 65, 90, 
trial0000011, 000450, SNPR, 443, 12, 36.916667, ZIP, 512, 4, 128.000000, 36, 1000, 
trial0000012, 000450, SNPR, 428, 12, 35.666667, ZIP, 259, 4, 64.750000, 50, N, 
trial0000013, 000450, SNPR, 490, 12, 40.833333, ZIP, 460, 4, 115.000000, N, 92, 
trial0000014, 000450, SNPR, 502, 12, 41.833333, ZIP, 253, 4, 63.250000, 51, 808, 
trial0000015, 000450, SNPR, 438, 12, 36.500000, ZIP, 510, 4, 127.500000, 52, 140, 
trial0000016, 000450, SNPR, 427, 12, 35.583333, ZIP, 395, 4, 98.750000, 56, 315, 
trial0000017, 000450, SNPR, 513, 12, 42.750000, ZIP, 435, 4, 108.750000, 60, 67, 
