16.125, 99
20.7916666667, 103
25.2916666667, 97
26.3333333333, 97
29.0, 97
53.375, 96
54.2083333333, 96
60.125, 96
67.25, 96
80.875, 95
82.375, 95
83.2916666667, 95
84.7083333333, 94
88.5, 94
88.75, 93
90.75, 93
90.9166666667, 93
101.833333333, 94
104.5, 94
105.458333333, 93
107.375, 93
110.0, 93
115.458333333, 93
117.125, 92
118.625, 91
118.666666667, 90
120.541666667, 90
122.375, 90
124.791666667, 90
134.458333333, 89
134.541666667, 90
135.333333333, 89
135.833333333, 88
143.041666667, 88
163.333333333, 88
163.458333333, 87
163.916666667, 87
164.5, 88
164.583333333, 87
166.041666667, 87
172.0, 88
173.833333333, 92
176.375, 94
188.333333333, 97
194.25, 97
194.833333333, 98
197.458333333, 94
197.5, 94
197.708333333, 95
198.333333333, 96
202.25, 97
205.125, 99
209.5, 100
210.916666667, 101
230.291666667, 101
233.708333333, 99
236.541666667, 100
239.333333333, 100
241.125, 99
241.708333333, 98
242.25, 97
248.833333333, 96
251.5, 95
252.208333333, 95
252.666666667, 91
256.5, 90
258.791666667, 77
264.291666667, 75
267.291666667, 75
272.416666667, 75
276.125, 72
277.166666667, 72
278.333333333, 71
289.625, 73
294.375, 72
294.5, 71
294.916666667, 71
299.458333333, 73
300.416666667, 72
308.958333333, 87
310.25, 87
311.083333333, 85
312.25, 96
337.375, 106
341.0, 106
343.583333333, 106
345.041666667, 105
354.791666667, 104
355.583333333, 104
356.541666667, 102
357.791666667, 98
358.416666667, 89
364.041666667, 80
369.083333333, 78
370.833333333, 72
371.958333333, 66
373.958333333, 64
375.708333333, 63
376.25, 62
376.416666667, 62
377.0, 65
405.0, 110
405.125, 108
405.166666667, 108
405.458333333, 110
405.666666667, 106
406.25, 110
406.375, 105
406.666666667, 104
415.25, 102
416.666666667, 102
419.833333333, 96
423.708333333, 60
425.041666667, 64
425.416666667, 65
431.125, 42
436.625, 37
437.375, 32
442.291666667, 32
443.291666667, 32
443.333333333, 33
444.125, 39
446.041666667, 39
448.75, 39
