trial0000001, 000450, SNPR, 0, 2, 0.000000, ZIP, 173, 14, 12.357143, 72, 127, 
trial0000002, 000450, SNPR, 0, 2, 0.000000, ZIP, 348, 14, 24.857143, 82, 120, 
trial0000003, 000450, SNPR, 12, 2, 6.000000, ZIP, 287, 14, 20.500000, 97, 98, 
trial0000004, 000450, SNPR, 19, 2, 9.500000, ZIP, 248, 14, 17.714286, 58, 120, 
trial0000005, 000450, SNPR, 11, 2, 5.500000, ZIP, 233, 14, 16.642857, 86, 123, 
trial0000006, 000450, SNPR, 2, 2, 1.000000, ZIP, 281, 14, 20.071429, 95, 131, 
trial0000007, 000450, SNPR, 0, 2, 0.000000, ZIP, 183, 14, 13.071429, 81, 115, 
trial0000008, 000450, SNPR, 11, 2, 5.500000, ZIP, 239, 14, 17.071429, 95, 109, 
trial0000009, 000450, SNPR, 3, 2, 1.500000, ZIP, 261, 14, 18.642857, 62, 126, 
trial0000010, 000450, SNPR, 2, 2, 1.000000, ZIP, 230, 14, 16.428571, 86, 134, 
trial0000011, 000450, SNPR, 0, 2, 0.000000, ZIP, 215, 14, 15.357143, 94, 99, 
trial0000012, 000450, SNPR, 10, 2, 5.000000, ZIP, 212, 14, 15.142857, 64, 128, 
trial0000013, 000450, SNPR, 4, 2, 2.000000, ZIP, 324, 14, 23.142857, 59, 144, 
trial0000014, 000450, SNPR, 0, 2, 0.000000, ZIP, 281, 14, 20.071429, 79, 113, 
trial0000015, 000450, SNPR, 0, 2, 0.000000, ZIP, 219, 14, 15.642857, 80, 94, 
trial0000016, 000450, SNPR, 10, 2, 5.000000, ZIP, 184, 14, 13.142857, 98, 118, 
trial0000017, 000450, SNPR, 24, 2, 12.000000, ZIP, 302, 14, 21.571429, 95, 124, 
trial0000018, 000450, SNPR, 0, 2, 0.000000, ZIP, 138, 14, 9.857143, 97, 116, 
trial0000019, 000450, SNPR, 9, 2, 4.500000, ZIP, 186, 14, 13.285714, 77, 120, 
trial0000020, 000450, SNPR, 12, 2, 6.000000, ZIP, 208, 14, 14.857143, 99, 111, 
trial0000021, 000450, SNPR, 13, 2, 6.500000, ZIP, 324, 14, 23.142857, 93, 103, 
trial0000022, 000450, SNPR, 0, 2, 0.000000, ZIP, 261, 14, 18.642857, 96, 99, 
trial0000023, 000450, SNPR, 8, 2, 4.000000, ZIP, 251, 14, 17.928571, 74, 116, 
trial0000024, 000450, SNPR, 0, 2, 0.000000, ZIP, 260, 14, 18.571429, 91, 110, 
trial0000025, 000450, SNPR, 15, 2, 7.500000, ZIP, 166, 14, 11.857143, 68, 110, 
trial0000026, 000450, SNPR, 0, 2, 0.000000, ZIP, 284, 14, 20.285714, 68, 121, 
trial0000027, 000450, SNPR, 5, 2, 2.500000, ZIP, 370, 14, 26.428571, 78, 120, 
trial0000028, 000450, SNPR, 0, 2, 0.000000, ZIP, 224, 14, 16.000000, 83, 135, 
trial0000029, 000450, SNPR, 0, 2, 0.000000, ZIP, 264, 14, 18.857143, 108, 115, 
trial0000030, 000450, SNPR, 0, 2, 0.000000, ZIP, 283, 14, 20.214286, 82, 107, 
trial0000031, 000450, SNPR, 0, 2, 0.000000, ZIP, 161, 14, 11.500000, 98, 136, 
trial0000032, 000450, SNPR, 20, 2, 10.000000, ZIP, 256, 14, 18.285714, 66, 107, 
trial0000033, 000450, SNPR, 0, 2, 0.000000, ZIP, 212, 14, 15.142857, 101, 118, 
trial0000034, 000450, SNPR, 7, 2, 3.500000, ZIP, 241, 14, 17.214286, 62, 120, 
trial0000035, 000450, SNPR, 9, 2, 4.500000, ZIP, 269, 14, 19.214286, 72, 108, 
trial0000036, 000450, SNPR, 17, 2, 8.500000, ZIP, 283, 14, 20.214286, 81, 120, 
trial0000037, 000450, SNPR, 15, 2, 7.500000, ZIP, 235, 14, 16.785714, 73, 92, 
trial0000038, 000450, SNPR, 1, 2, 0.500000, ZIP, 261, 14, 18.642857, 78, 129, 
trial0000039, 000450, SNPR, 3, 2, 1.500000, ZIP, 225, 14, 16.071429, 101, 105, 
trial0000040, 000450, SNPR, 13, 2, 6.500000, ZIP, 286, 14, 20.428571, 69, 92, 
trial0000041, 000450, SNPR, 8, 2, 4.000000, ZIP, 220, 14, 15.714286, 67, 133, 
trial0000042, 000450, SNPR, 1, 2, 0.500000, ZIP, 171, 14, 12.214286, 62, 103, 
trial0000043, 000450, SNPR, 9, 2, 4.500000, ZIP, 169, 14, 12.071429, 98, 119, 
trial0000044, 000450, SNPR, 9, 2, 4.500000, ZIP, 208, 14, 14.857143, 74, 139, 
trial0000045, 000450, SNPR, 14, 2, 7.000000, ZIP, 261, 14, 18.642857, 75, 124, 
trial0000046, 000450, SNPR, 7, 2, 3.500000, ZIP, 334, 14, 23.857143, 98, 99, 
trial0000047, 000450, SNPR, 4, 2, 2.000000, ZIP, 265, 14, 18.928571, 104, 107, 
trial0000048, 000450, SNPR, 5, 2, 2.500000, ZIP, 199, 14, 14.214286, 93, 131, 
trial0000049, 000450, SNPR, 0, 2, 0.000000, ZIP, 189, 14, 13.500000, 82, 124, 
trial0000050, 000450, SNPR, 0, 2, 0.000000, ZIP, 266, 14, 19.000000, 94, 140, 
trial0000001, 000450, SNPR, 36, 4, 9.000000, ZIP, 148, 12, 12.333333, 83, 132, 
trial0000002, 000450, SNPR, 6, 4, 1.500000, ZIP, 156, 12, 13.000000, 58, 140, 
trial0000003, 000450, SNPR, 16, 4, 4.000000, ZIP, 228, 12, 19.000000, 79, 92, 
trial0000004, 000450, SNPR, 0, 4, 0.000000, ZIP, 293, 12, 24.416667, 81, 135, 
trial0000005, 000450, SNPR, -31, 4, -7.750000, ZIP, 177, 12, 14.750000, 101, 119, 
trial0000006, 000450, SNPR, 14, 4, 3.500000, ZIP, 182, 12, 15.166667, 98, 147, 
trial0000007, 000450, SNPR, 16, 4, 4.000000, ZIP, 230, 12, 19.166667, 92, 113, 
trial0000008, 000450, SNPR, 18, 4, 4.500000, ZIP, 230, 12, 19.166667, 75, 110, 
trial0000009, 000450, SNPR, 35, 4, 8.750000, ZIP, 201, 12, 16.750000, 68, 102, 
trial0000010, 000450, SNPR, 10, 4, 2.500000, ZIP, 235, 12, 19.583333, 80, 133, 
trial0000011, 000450, SNPR, 1, 4, 0.250000, ZIP, 155, 12, 12.916667, 98, 101, 
trial0000012, 000450, SNPR, 22, 4, 5.500000, ZIP, 229, 12, 19.083333, 77, 96, 
trial0000013, 000450, SNPR, 7, 4, 1.750000, ZIP, 240, 12, 20.000000, 100, 102, 
trial0000014, 000450, SNPR, 1, 4, 0.250000, ZIP, 204, 12, 17.000000, 75, 117, 
trial0000015, 000450, SNPR, 0, 4, 0.000000, ZIP, 268, 12, 22.333333, 61, 122, 
trial0000016, 000450, SNPR, 19, 4, 4.750000, ZIP, 176, 12, 14.666667, 96, 117, 
trial0000017, 000450, SNPR, 7, 4, 1.750000, ZIP, 249, 12, 20.750000, 80, 128, 
trial0000018, 000450, SNPR, 9, 4, 2.250000, ZIP, 292, 12, 24.333333, 89, 137, 
trial0000019, 000450, SNPR, 17, 4, 4.250000, ZIP, 250, 12, 20.833333, 72, 114, 
trial0000020, 000450, SNPR, 0, 4, 0.000000, ZIP, 196, 12, 16.333333, 79, 141, 
trial0000021, 000450, SNPR, 25, 4, 6.250000, ZIP, 179, 12, 14.916667, 80, 125, 
trial0000022, 000450, SNPR, 9, 4, 2.250000, ZIP, 157, 12, 13.083333, 91, 139, 
trial0000023, 000450, SNPR, 20, 4, 5.000000, ZIP, 231, 12, 19.250000, 73, 134, 
trial0000024, 000450, SNPR, 21, 4, 5.250000, ZIP, 164, 12, 13.666667, 80, 108, 
trial0000025, 000450, SNPR, 18, 4, 4.500000, ZIP, 157, 12, 13.083333, 79, 106, 
trial0000026, 000450, SNPR, 14, 4, 3.500000, ZIP, 141, 12, 11.750000, 101, 112, 
trial0000027, 000450, SNPR, 18, 4, 4.500000, ZIP, 229, 12, 19.083333, 90, 140, 
trial0000028, 000450, SNPR, 28, 4, 7.000000, ZIP, 245, 12, 20.416667, 81, 102, 
trial0000029, 000450, SNPR, 17, 4, 4.250000, ZIP, 230, 12, 19.166667, 81, 118, 
trial0000030, 000450, SNPR, 17, 4, 4.250000, ZIP, 211, 12, 17.583333, 66, 118, 
trial0000031, 000450, SNPR, 7, 4, 1.750000, ZIP, 222, 12, 18.500000, 93, 118, 
trial0000032, 000450, SNPR, 12, 4, 3.000000, ZIP, 157, 12, 13.083333, 103, 121, 
trial0000033, 000450, SNPR, 12, 4, 3.000000, ZIP, 247, 12, 20.583333, 79, 122, 
trial0000034, 000450, SNPR, 20, 4, 5.000000, ZIP, 200, 12, 16.666667, 78, 124, 
trial0000035, 000450, SNPR, 12, 4, 3.000000, ZIP, 275, 12, 22.916667, 70, 125, 
trial0000036, 000450, SNPR, 5, 4, 1.250000, ZIP, 220, 12, 18.333333, 77, 107, 
trial0000037, 000450, SNPR, 16, 4, 4.000000, ZIP, 233, 12, 19.416667, 79, 135, 
trial0000038, 000450, SNPR, 19, 4, 4.750000, ZIP, 213, 12, 17.750000, 75, 98, 
trial0000039, 000450, SNPR, 16, 4, 4.000000, ZIP, 167, 12, 13.916667, 70, 141, 
trial0000040, 000450, SNPR, 9, 4, 2.250000, ZIP, 208, 12, 17.333333, 80, 134, 
trial0000041, 000450, SNPR, 18, 4, 4.500000, ZIP, 231, 12, 19.250000, 78, 118, 
trial0000042, 000450, SNPR, 14, 4, 3.500000, ZIP, 182, 12, 15.166667, 103, 123, 
trial0000043, 000450, SNPR, 12, 4, 3.000000, ZIP, 192, 12, 16.000000, 77, 96, 
trial0000044, 000450, SNPR, 7, 4, 1.750000, ZIP, 151, 12, 12.583333, 80, 101, 
trial0000045, 000450, SNPR, 14, 4, 3.500000, ZIP, 243, 12, 20.250000, 62, 136, 
trial0000046, 000450, SNPR, 4, 4, 1.000000, ZIP, 229, 12, 19.083333, 71, 119, 
trial0000047, 000450, SNPR, 21, 4, 5.250000, ZIP, 226, 12, 18.833333, 76, 101, 
trial0000048, 000450, SNPR, 14, 4, 3.500000, ZIP, 263, 12, 21.916667, 82, 119, 
trial0000049, 000450, SNPR, 14, 4, 3.500000, ZIP, 210, 12, 17.500000, 95, 102, 
trial0000050, 000450, SNPR, 9, 4, 2.250000, ZIP, 152, 12, 12.666667, 100, 110, 
trial0000001, 000450, SNPR, 18, 6, 3.000000, ZIP, 175, 10, 17.500000, 92, 104, 
trial0000002, 000450, SNPR, 29, 6, 4.833333, ZIP, 191, 10, 19.100000, 80, 118, 
trial0000003, 000450, SNPR, 15, 6, 2.500000, ZIP, 244, 10, 24.400000, 80, 141, 
trial0000004, 000450, SNPR, 46, 6, 7.666667, ZIP, 204, 10, 20.400000, 79, 120, 
trial0000005, 000450, SNPR, 24, 6, 4.000000, ZIP, 160, 10, 16.000000, 100, 105, 
trial0000006, 000450, SNPR, 12, 6, 2.000000, ZIP, 228, 10, 22.800000, 84, 128, 
trial0000007, 000450, SNPR, 10, 6, 1.666667, ZIP, 189, 10, 18.900000, 80, 101, 
trial0000008, 000450, SNPR, 15, 6, 2.500000, ZIP, 154, 10, 15.400000, 98, 123, 
trial0000009, 000450, SNPR, 1, 6, 0.166667, ZIP, 192, 10, 19.200000, 95, 118, 
trial0000010, 000450, SNPR, 19, 6, 3.166667, ZIP, 128, 10, 12.800000, 100, 108, 
trial0000011, 000450, SNPR, 20, 6, 3.333333, ZIP, 122, 10, 12.200000, 93, 114, 
trial0000012, 000450, SNPR, 20, 6, 3.333333, ZIP, 105, 10, 10.500000, 103, 124, 
trial0000013, 000450, SNPR, 18, 6, 3.000000, ZIP, 157, 10, 15.700000, 78, 121, 
trial0000014, 000450, SNPR, 38, 6, 6.333333, ZIP, 159, 10, 15.900000, 74, 133, 
trial0000015, 000450, SNPR, 4, 6, 0.666667, ZIP, 190, 10, 19.000000, 75, 116, 
trial0000016, 000450, SNPR, 47, 6, 7.833333, ZIP, 163, 10, 16.300000, 80, 102, 
trial0000017, 000450, SNPR, 12, 6, 2.000000, ZIP, 148, 10, 14.800000, 83, 105, 
trial0000018, 000450, SNPR, 4, 6, 0.666667, ZIP, 218, 10, 21.800000, 73, 133, 
trial0000019, 000450, SNPR, 4, 6, 0.666667, ZIP, 156, 10, 15.600000, 80, 114, 
trial0000020, 000450, SNPR, 5, 6, 0.833333, ZIP, 180, 10, 18.000000, 97, 100, 
trial0000021, 000450, SNPR, 40, 6, 6.666667, ZIP, 153, 10, 15.300000, 82, 103, 
trial0000022, 000450, SNPR, 9, 6, 1.500000, ZIP, 161, 10, 16.100000, 100, 102, 
trial0000023, 000450, SNPR, 28, 6, 4.666667, ZIP, 212, 10, 21.200000, 99, 118, 
trial0000024, 000450, SNPR, 20, 6, 3.333333, ZIP, 153, 10, 15.300000, 77, 121, 
trial0000025, 000450, SNPR, 36, 6, 6.000000, ZIP, 197, 10, 19.700000, 65, 117, 
trial0000026, 000450, SNPR, 21, 6, 3.500000, ZIP, 163, 10, 16.300000, 92, 116, 
trial0000027, 000450, SNPR, 11, 6, 1.833333, ZIP, 186, 10, 18.600000, 103, 113, 
trial0000028, 000450, SNPR, 21, 6, 3.500000, ZIP, 201, 10, 20.100000, 83, 138, 
trial0000029, 000450, SNPR, 19, 6, 3.166667, ZIP, 196, 10, 19.600000, 71, 123, 
trial0000030, 000450, SNPR, 24, 6, 4.000000, ZIP, 221, 10, 22.100000, 75, 130, 
trial0000031, 000450, SNPR, 22, 6, 3.666667, ZIP, 197, 10, 19.700000, 82, 119, 
trial0000032, 000450, SNPR, 12, 6, 2.000000, ZIP, 159, 10, 15.900000, 74, 91, 
trial0000033, 000450, SNPR, 25, 6, 4.166667, ZIP, 175, 10, 17.500000, 81, 100, 
trial0000034, 000450, SNPR, 0, 6, 0.000000, ZIP, 238, 10, 23.800000, 99, 104, 
trial0000035, 000450, SNPR, 40, 6, 6.666667, ZIP, 210, 10, 21.000000, 69, 106, 
trial0000036, 000450, SNPR, 18, 6, 3.000000, ZIP, 200, 10, 20.000000, 106, 127, 
trial0000037, 000450, SNPR, 16, 6, 2.666667, ZIP, 153, 10, 15.300000, 81, 121, 
trial0000038, 000450, SNPR, 17, 6, 2.833333, ZIP, 260, 10, 26.000000, 81, 128, 
trial0000039, 000450, SNPR, 9, 6, 1.500000, ZIP, 159, 10, 15.900000, 67, 131, 
trial0000040, 000450, SNPR, -33, 6, -5.500000, ZIP, 169, 10, 16.900000, 79, 127, 
trial0000041, 000450, SNPR, 25, 6, 4.166667, ZIP, 209, 10, 20.900000, 73, 128, 
trial0000042, 000450, SNPR, 17, 6, 2.833333, ZIP, 195, 10, 19.500000, 90, 118, 
trial0000043, 000450, SNPR, 8, 6, 1.333333, ZIP, 168, 10, 16.800000, 86, 121, 
trial0000044, 000450, SNPR, 22, 6, 3.666667, ZIP, 153, 10, 15.300000, 71, 138, 
trial0000045, 000450, SNPR, 33, 6, 5.500000, ZIP, 277, 10, 27.700000, 93, 118, 
trial0000046, 000450, SNPR, 33, 6, 5.500000, ZIP, 231, 10, 23.100000, 73, 100, 
trial0000047, 000450, SNPR, 20, 6, 3.333333, ZIP, 217, 10, 21.700000, 95, 121, 
trial0000048, 000450, SNPR, 52, 6, 8.666667, ZIP, 157, 10, 15.700000, 74, 119, 
trial0000049, 000450, SNPR, 44, 6, 7.333333, ZIP, 189, 10, 18.900000, 78, 120, 
trial0000050, 000450, SNPR, 21, 6, 3.500000, ZIP, 215, 10, 21.500000, 77, 107, 
trial0000001, 000450, SNPR, 42, 8, 5.250000, ZIP, 148, 8, 18.500000, 74, 139, 
trial0000002, 000450, SNPR, 40, 8, 5.000000, ZIP, 160, 8, 20.000000, 75, 118, 
trial0000003, 000450, SNPR, 31, 8, 3.875000, ZIP, 182, 8, 22.750000, 76, 104, 
trial0000004, 000450, SNPR, 32, 8, 4.000000, ZIP, 184, 8, 23.000000, 79, 141, 
trial0000005, 000450, SNPR, 56, 8, 7.000000, ZIP, 97, 8, 12.125000, 72, 104, 
trial0000006, 000450, SNPR, 45, 8, 5.625000, ZIP, 83, 8, 10.375000, 81, 119, 
trial0000007, 000450, SNPR, 33, 8, 4.125000, ZIP, 180, 8, 22.500000, 77, 111, 
