21.8125, 96
22.9375, 104
25.125, 96
32.375, 95
33.625, 95
34.6875, 94
58.0, 96
58.375, 94
60.625, 96
70.3125, 95
78.0625, 96
83.3125, 96
88.0625, 97
90.4375, 98
91.1875, 98
100.5, 98
122.875, 104
126.125, 105
165.9375, 104
166.6875, 105
178.375, 103
181.0625, 103
182.9375, 104
185.375, 101
186.5625, 100
187.4375, 100
188.8125, 101
194.9375, 101
201.5625, 93
211.4375, 91
239.6875, 94
241.0625, 94
255.9375, 98
257.1875, 108
259.8125, 112
270.625, 113
273.0, 118
281.8125, 119
296.9375, 117
300.5625, 116
300.625, 115
303.1875, 114
304.8125, 106
316.25, 103
320.5, 100
325.75, 100
328.625, 97
334.625, 95
337.3125, 104
343.0, 105
359.6875, 111
362.5625, 126
364.3125, 131
367.6875, 132
368.5, 135
369.9375, 137
379.8125, 129
384.1875, 132
385.75, 133
392.75, 106
393.625, 109
399.1875, 118
400.6875, 117
404.8125, 114
410.5625, 111
418.9375, 90
419.6875, 95
424.1875, 119
430.25, 122
433.625, 127
440.625, 137
443.625, 139
447.9375, 140
