20.6875, 93
23.3125, 93
30.125, 91
33.0, 90
33.0625, 93
38.1875, 88
60.375, 87
79.25, 86
81.8125, 86
83.0, 86
83.5, 86
85.4375, 85
87.375, 84
88.5, 83
90.75, 82
106.1875, 79
107.4375, 79
115.375, 78
118.25, 77
120.625, 77
121.3125, 76
138.5625, 75
142.875, 75
147.3125, 75
151.5625, 74
167.1875, 75
167.5, 75
167.6875, 75
169.75, 75
171.9375, 75
174.0625, 76
202.5, 86
204.5625, 86
204.6875, 85
204.875, 86
205.25, 86
242.8125, 82
252.25, 81
256.8125, 81
259.25, 80
259.5, 80
260.6875, 80
262.1875, 79
270.4375, 77
274.125, 76
275.9375, 73
276.375, 70
285.0625, 65
294.75, 67
301.875, 67
303.9375, 67
316.5625, 74
316.625, 83
325.0625, 84
326.75, 85
330.625, 90
333.125, 90
344.3125, 82
345.6875, 79
347.375, 77
347.9375, 75
360.4375, 55
361.1875, 56
361.5625, 57
381.75, 67
382.125, 64
383.0, 65
385.25, 64
386.0625, 66
411.0625, 109
411.1875, 109
412.3125, 109
414.5, 109
418.5625, 105
421.3125, 94
423.6875, 82
424.3125, 80
434.125, 42
434.4375, 44
443.875, 32
447.25, 35
449.125, 51
