trial0000047, 000600, GVWY, 356, 2, 178.000000, SHVR, 197, 2, 98.500000, ZIC, 341, 2, 170.500000, ZIP, 3373, 26, 129.730769, 137, 253, 
trial0000048, 000600, GVWY, 388, 2, 194.000000, SHVR, 244, 2, 122.000000, ZIC, 226, 2, 113.000000, ZIP, 3234, 26, 124.384615, 123, 143, 
trial0000049, 000600, GVWY, 296, 2, 148.000000, SHVR, 215, 2, 107.500000, ZIC, 208, 2, 104.000000, ZIP, 3286, 26, 126.384615, 112, 124, 
trial0000050, 000600, GVWY, 262, 2, 131.000000, SHVR, 208, 2, 104.000000, ZIC, 218, 2, 109.000000, ZIP, 3621, 26, 139.269231, 114, 119, 
trial0000051, 000600, GVWY, 313, 2, 156.500000, SHVR, 229, 2, 114.500000, ZIC, 438, 4, 109.500000, ZIP, 2839, 24, 118.291667, 114, 118, 
trial0000052, 000600, GVWY, 295, 2, 147.500000, SHVR, 240, 2, 120.000000, ZIC, 492, 4, 123.000000, ZIP, 2760, 24, 115.000000, 112, 116, 
trial0000053, 000600, GVWY, 309, 2, 154.500000, SHVR, 279, 2, 139.500000, ZIC, 341, 4, 85.250000, ZIP, 3093, 24, 128.875000, 118, 128, 
trial0000054, 000600, GVWY, 310, 2, 155.000000, SHVR, 165, 2, 82.500000, ZIC, 308, 4, 77.000000, ZIP, 2946, 24, 122.750000, 141, 145, 
trial0000055, 000600, GVWY, 345, 2, 172.500000, SHVR, 213, 2, 106.500000, ZIC, 364, 4, 91.000000, ZIP, 3029, 24, 126.208333, 129, 138, 
trial0000056, 000600, GVWY, 258, 2, 129.000000, SHVR, 181, 2, 90.500000, ZIC, 378, 4, 94.500000, ZIP, 3036, 24, 126.500000, 113, 134, 
trial0000057, 000600, GVWY, 302, 2, 151.000000, SHVR, 183, 2, 91.500000, ZIC, 428, 4, 107.000000, ZIP, 3036, 24, 126.500000, 124, 130, 
trial0000058, 000600, GVWY, 165, 2, 82.500000, SHVR, 246, 2, 123.000000, ZIC, 523, 4, 130.750000, ZIP, 2916, 24, 121.500000, 110, 112, 
