trial0000033, 000450, SZIP, 492, 4, 123.000000, ZIP, 1567, 12, 130.583333, 163, 167, 
trial0000034, 000450, SZIP, 373, 4, 93.250000, ZIP, 1344, 12, 112.000000, 86, 181, 
trial0000035, 000450, SZIP, 411, 4, 102.750000, ZIP, 1408, 12, 117.333333, 160, 170, 
trial0000036, 000450, SZIP, 438, 4, 109.500000, ZIP, 1429, 12, 119.083333, 142, 164, 
trial0000037, 000450, SZIP, 458, 4, 114.500000, ZIP, 1513, 12, 126.083333, 131, 173, 
trial0000038, 000450, SZIP, 522, 4, 130.500000, ZIP, 1383, 12, 115.250000, 159, 165, 
trial0000039, 000450, SZIP, 478, 4, 119.500000, ZIP, 1472, 12, 122.666667, 138, 143, 
trial0000040, 000450, SZIP, 420, 4, 105.000000, ZIP, 1327, 12, 110.583333, 119, 157, 
trial0000041, 000450, SZIP, 460, 4, 115.000000, ZIP, 1459, 12, 121.583333, 119, 147, 
trial0000042, 000450, SZIP, 587, 4, 146.750000, ZIP, 1393, 12, 116.083333, 164, 183, 
trial0000043, 000450, SZIP, 479, 4, 119.750000, ZIP, 1444, 12, 120.333333, 119, 147, 
trial0000044, 000450, SZIP, 519, 4, 129.750000, ZIP, 1524, 12, 127.000000, 89, 190, 
trial0000045, 000450, SZIP, 448, 4, 112.000000, ZIP, 1221, 12, 101.750000, 127, 141, 
trial0000046, 000450, SZIP, 587, 4, 146.750000, ZIP, 1562, 12, 130.166667, 121, 211, 
trial0000047, 000450, SZIP, 521, 4, 130.250000, ZIP, 1498, 12, 124.833333, 162, 167, 
trial0000048, 000450, SZIP, 457, 4, 114.250000, ZIP, 1468, 12, 122.333333, 103, 146, 
trial0000049, 000450, SZIP, 386, 4, 96.500000, ZIP, 1330, 12, 110.833333, 102, 149, 
trial0000050, 000450, SZIP, 514, 4, 128.500000, ZIP, 1478, 12, 123.166667, 163, 184, 
trial0000001, 000450, SZIP, 510, 6, 85.000000, ZIP, 998, 10, 99.800000, 144, 157, 
trial0000002, 000450, SZIP, 825, 6, 137.500000, ZIP, 1343, 10, 134.300000, N, 153, 
trial0000003, 000450, SZIP, 725, 6, 120.833333, ZIP, 1211, 10, 121.100000, 121, 136, 
trial0000004, 000450, SZIP, 817, 6, 136.166667, ZIP, 1273, 10, 127.300000, 133, 145, 
trial0000005, 000450, SZIP, 758, 6, 126.333333, ZIP, 1338, 10, 133.800000, 138, 149, 
trial0000006, 000450, SZIP, 824, 6, 137.333333, ZIP, 1345, 10, 134.500000, N, 148, 
trial0000007, 000450, SZIP, 638, 6, 106.333333, ZIP, 942, 10, 94.200000, 163, 199, 
trial0000008, 000450, SZIP, 811, 6, 135.166667, ZIP, 1385, 10, 138.500000, 118, 149, 
trial0000009, 000450, SZIP, 659, 6, 109.833333, ZIP, 1014, 10, 101.400000, N, 161, 
trial0000010, 000450, SZIP, 623, 6, 103.833333, ZIP, 1182, 10, 118.200000, 134, 141, 
trial0000011, 000450, SZIP, 822, 6, 137.000000, ZIP, 1151, 10, 115.100000, 160, 173, 
trial0000012, 000450, SZIP, 745, 6, 124.166667, ZIP, 1341, 10, 134.100000, 117, 148, 
trial0000013, 000450, SZIP, 867, 6, 144.500000, ZIP, 1200, 10, 120.000000, N, 144, 
trial0000014, 000450, SZIP, 757, 6, 126.166667, ZIP, 1345, 10, 134.500000, 113, 143, 
trial0000015, 000450, SZIP, 589, 6, 98.166667, ZIP, 1127, 10, 112.700000, 140, 145, 
trial0000016, 000450, SZIP, 661, 6, 110.166667, ZIP, 1121, 10, 112.100000, 110, 172, 
trial0000017, 000450, SZIP, 621, 6, 103.500000, ZIP, 1146, 10, 114.600000, 164, 171, 
trial0000018, 000450, SZIP, 750, 6, 125.000000, ZIP, 1167, 10, 116.700000, 138, 149, 
trial0000019, 000450, SZIP, 774, 6, 129.000000, ZIP, 812, 10, 81.200000, 134, 149, 
trial0000020, 000450, SZIP, 775, 6, 129.166667, ZIP, 872, 10, 87.200000, 126, 149, 
trial0000021, 000450, SZIP, 848, 6, 141.333333, ZIP, 1441, 10, 144.100000, 127, 171, 
trial0000022, 000450, SZIP, 705, 6, 117.500000, ZIP, 1134, 10, 113.400000, 108, 147, 
trial0000023, 000450, SZIP, 828, 6, 138.000000, ZIP, 1162, 10, 116.200000, 160, 178, 
trial0000024, 000450, SZIP, 595, 6, 99.166667, ZIP, 1274, 10, 127.400000, N, 152, 
trial0000025, 000450, SZIP, 656, 6, 109.333333, ZIP, 1250, 10, 125.000000, 1, 154, 
trial0000026, 000450, SZIP, 742, 6, 123.666667, ZIP, 1050, 10, 105.000000, 158, 169, 
trial0000027, 000450, SZIP, 778, 6, 129.666667, ZIP, 927, 10, 92.700000, 162, 178, 
trial0000028, 000450, SZIP, 737, 6, 122.833333, ZIP, 1103, 10, 110.300000, 146, 147, 
trial0000029, 000450, SZIP, 845, 6, 140.833333, ZIP, 1048, 10, 104.800000, 116, 149, 
trial0000030, 000450, SZIP, 853, 6, 142.166667, ZIP, 1177, 10, 117.700000, 117, 135, 
trial0000031, 000450, SZIP, 813, 6, 135.500000, ZIP, 1162, 10, 116.200000, 108, 143, 
trial0000032, 000450, SZIP, 642, 6, 107.000000, ZIP, 1166, 10, 116.600000, 146, 174, 
trial0000033, 000450, SZIP, 752, 6, 125.333333, ZIP, 1130, 10, 113.000000, 110, 148, 
trial0000034, 000450, SZIP, 796, 6, 132.666667, ZIP, 1158, 10, 115.800000, 121, N, 
trial0000035, 000450, SZIP, 694, 6, 115.666667, ZIP, 1107, 10, 110.700000, 166, 179, 
trial0000036, 000450, SZIP, 610, 6, 101.666667, ZIP, 1246, 10, 124.600000, 132, 149, 
trial0000037, 000450, SZIP, 760, 6, 126.666667, ZIP, 1224, 10, 122.400000, 133, 149, 
trial0000038, 000450, SZIP, 614, 6, 102.333333, ZIP, 908, 10, 90.800000, 157, 169, 
trial0000039, 000450, SZIP, 817, 6, 136.166667, ZIP, 1302, 10, 130.200000, N, 221, 
trial0000040, 000450, SZIP, 818, 6, 136.333333, ZIP, 1277, 10, 127.700000, 130, 151, 
trial0000041, 000450, SZIP, 806, 6, 134.333333, ZIP, 1079, 10, 107.900000, 108, N, 
trial0000042, 000450, SZIP, 797, 6, 132.833333, ZIP, 878, 10, 87.800000, 137, 180, 
trial0000043, 000450, SZIP, 662, 6, 110.333333, ZIP, 1193, 10, 119.300000, 117, 144, 
trial0000044, 000450, SZIP, 792, 6, 132.000000, ZIP, 1356, 10, 135.600000, 114, 169, 
trial0000045, 000450, SZIP, 791, 6, 131.833333, ZIP, 1246, 10, 124.600000, 126, 144, 
trial0000046, 000450, SZIP, 720, 6, 120.000000, ZIP, 1120, 10, 112.000000, 156, 186, 
trial0000047, 000450, SZIP, 716, 6, 119.333333, ZIP, 1130, 10, 113.000000, 161, 170, 
trial0000048, 000450, SZIP, 719, 6, 119.833333, ZIP, 1275, 10, 127.500000, 152, 156, 
trial0000049, 000450, SZIP, 783, 6, 130.500000, ZIP, 1038, 10, 103.800000, 117, 146, 
trial0000050, 000450, SZIP, 534, 6, 89.000000, ZIP, 1225, 10, 122.500000, 150, 183, 
trial0000001, 000450, SZIP, 1048, 8, 131.000000, ZIP, 946, 8, 118.250000, 119, 161, 
trial0000002, 000450, SZIP, 975, 8, 121.875000, ZIP, 941, 8, 117.625000, 161, 227, 
trial0000003, 000450, SZIP, 924, 8, 115.500000, ZIP, 965, 8, 120.625000, 130, 147, 
trial0000004, 000450, SZIP, 892, 8, 111.500000, ZIP, 940, 8, 117.500000, 142, 251, 
trial0000005, 000450, SZIP, 1158, 8, 144.750000, ZIP, 1059, 8, 132.375000, 115, 164, 
trial0000006, 000450, SZIP, 854, 8, 106.750000, ZIP, 916, 8, 114.500000, 143, 152, 
trial0000007, 000450, SZIP, 860, 8, 107.500000, ZIP, 743, 8, 92.875000, 163, 167, 
trial0000008, 000450, SZIP, 1053, 8, 131.625000, ZIP, 997, 8, 124.625000, 157, 187, 
trial0000009, 000450, SZIP, 1103, 8, 137.875000, ZIP, 979, 8, 122.375000, 139, 149, 
trial0000010, 000450, SZIP, 943, 8, 117.875000, ZIP, 852, 8, 106.500000, 143, 154, 
trial0000011, 000450, SZIP, 976, 8, 122.000000, ZIP, 927, 8, 115.875000, 153, 167, 
trial0000012, 000450, SZIP, 942, 8, 117.750000, ZIP, 1104, 8, 138.000000, 167, 220, 
trial0000013, 000450, SZIP, 941, 8, 117.625000, ZIP, 931, 8, 116.375000, 124, 149, 
trial0000014, 000450, SZIP, 1144, 8, 143.000000, ZIP, 1064, 8, 133.000000, 167, 180, 
trial0000015, 000450, SZIP, 1014, 8, 126.750000, ZIP, 931, 8, 116.375000, 153, 213, 
trial0000016, 000450, SZIP, 997, 8, 124.625000, ZIP, 986, 8, 123.250000, 142, 150, 
trial0000017, 000450, SZIP, 875, 8, 109.375000, ZIP, 931, 8, 116.375000, 109, 147, 
trial0000018, 000450, SZIP, 1039, 8, 129.875000, ZIP, 910, 8, 113.750000, 106, 148, 
trial0000019, 000450, SZIP, 1164, 8, 145.500000, ZIP, 1085, 8, 135.625000, 121, 187, 
trial0000020, 000450, SZIP, 997, 8, 124.625000, ZIP, 913, 8, 114.125000, 132, 212, 
trial0000021, 000450, SZIP, 981, 8, 122.625000, ZIP, 1020, 8, 127.500000, N, 489, 
trial0000022, 000450, SZIP, 937, 8, 117.125000, ZIP, 1079, 8, 134.875000, 135, N, 
trial0000023, 000450, SZIP, 898, 8, 112.250000, ZIP, 1032, 8, 129.000000, N, 169, 
trial0000024, 000450, SZIP, 812, 8, 101.500000, ZIP, 1059, 8, 132.375000, 1, 184, 
trial0000025, 000450, SZIP, 1010, 8, 126.250000, ZIP, 956, 8, 119.500000, N, 269, 
trial0000026, 000450, SZIP, 968, 8, 121.000000, ZIP, 912, 8, 114.000000, N, 153, 
