3.08333333333, 110
3.58333333333, 90
6.45833333333, 110
9.125, 90
11.7083333333, 90
12.875, 91
17.5833333333, 91
23.125, 91
27.0833333333, 91
28.5833333333, 92
30.0833333333, 92
35.125, 112
35.4583333333, 93
38.625, 113
48.8333333333, 114
49.4166666667, 114
53.8333333333, 114
57.6666666667, 114
58.625, 114
59.7916666667, 115
60.75, 115
61.625, 113
63.125, 116
64.4166666667, 113
67.9583333333, 96
69.8333333333, 96
71.2083333333, 97
76.2083333333, 117
80.625, 119
80.6666666667, 118
92.0, 119
92.5, 119
95.4583333333, 121
99.7083333333, 122
103.708333333, 123
110.708333333, 124
113.666666667, 124
114.208333333, 123
118.875, 123
120.833333333, 125
121.041666667, 122
122.833333333, 121
123.083333333, 121
124.083333333, 126
128.25, 127
132.375, 127
133.0, 127
146.083333333, 127
146.291666667, 127
148.708333333, 127
150.416666667, 127
153.166666667, 127
160.083333333, 127
160.625, 127
163.375, 127
169.416666667, 126
173.041666667, 125
174.625, 125
176.541666667, 126
177.166666667, 125
180.875, 125
184.958333333, 121
190.916666667, 120
192.833333333, 118
196.916666667, 115
202.458333333, 114
207.333333333, 114
208.458333333, 113
209.083333333, 113
209.958333333, 112
211.083333333, 112
212.375, 111
216.916666667, 110
217.833333333, 110
223.666666667, 110
229.416666667, 114
230.958333333, 115
231.25, 114
233.75, 118
236.708333333, 119
241.791666667, 124
246.75, 128
251.666666667, 133
252.583333333, 134
252.791666667, 123
253.083333333, 117
254.375, 135
266.125, 144
269.541666667, 145
271.875, 144
274.0, 146
280.541666667, 145
282.833333333, 145
285.041666667, 145
289.0, 144
291.625, 143
293.666666667, 141
295.625, 141
297.875, 140
300.125, 139
300.958333333, 137
309.75, 130
310.666666667, 127
313.791666667, 124
315.916666667, 121
317.416666667, 119
319.083333333, 119
321.875, 118
328.333333333, 115
330.291666667, 112
330.666666667, 114
335.291666667, 115
342.416666667, 124
347.791666667, 134
350.25, 131
350.625, 125
350.958333333, 124
351.625, 123
359.0, 127
360.416666667, 130
361.416666667, 137
366.208333333, 136
366.416666667, 137
366.458333333, 139
367.875, 139
371.208333333, 137
372.875, 138
379.125, 155
379.583333333, 155
385.916666667, 153
386.375, 144
392.166666667, 112
392.25, 113
395.708333333, 108
400.916666667, 92
403.25, 90
405.666666667, 90
406.75, 90
407.625, 96
411.916666667, 92
414.375, 93
415.625, 95
421.666666667, 94
422.166666667, 109
425.5, 116
428.0, 118
430.416666667, 133
436.541666667, 147
439.125, 150
441.416666667, 148
444.041666667, 147
444.208333333, 147
446.916666667, 147
